demo/inflicted,positioning/percent_farthest_from_ball,positioning/avg_distance_to_ball_no_possession,positioning/time_most_forward,positioning/percent_closest_to_ball,movement/percent_high_air,core/shots_against,positioning/avg_distance_to_ball,movement/count_powerslide,boost/bcpm,movement/percent_boost_speed,positioning/percent_most_forward,core/mvp,boost/time_boost_25_50,positioning/time_most_back,core/shooting_percentage,positioning/avg_distance_to_ball_possession,boost/bpm,boost/time_full_boost,core/shots,movement/time_powerslide,positioning/time_defensive_third,boost/time_boost_0_25,demo/taken,positioning/time_farthest_from_ball,core/assists,boost/amount_used_while_supersonic,boost/amount_collected_big,boost/amount_stolen,movement/time_ground,boost/amount_stolen_big,movement/avg_speed_percentage,movement/time_high_air,positioning/time_infront_ball,positioning/percent_behind_ball,positioning/time_offensive_half,boost/time_boost_50_75,movement/percent_low_air,boost/percent_boost_75_100,boost/count_stolen_big,positioning/goals_against_while_last_defender,positioning/percent_offensive_third,boost/count_collected_small,boost/avg_amount,boost/count_stolen_small,positioning/percent_infront_ball,movement/time_low_air,boost/amount_stolen_small,movement/time_boost_speed,movement/total_distance,movement/percent_ground,boost/amount_overfill,positioning/percent_defensive_third,boost/percent_boost_50_75,positioning/percent_defensive_half,positioning/percent_neutral_third,positioning/time_behind_ball,boost/time_zero_boost,core/goals_against,core/saves,boost/amount_collected_small,positioning/percent_offensive_half,movement/avg_powerslide_duration,movement/percent_supersonic_speed,movement/time_slow_speed,movement/time_supersonic_speed,boost/percent_zero_boost,boost/amount_collected,movement/percent_slow_speed,boost/count_collected_big,movement/avg_speed,boost/percent_full_boost,positioning/time_defensive_half,positioning/percent_most_back,core/score,positioning/avg_distance_to_mates,core/goals,positioning/time_closest_to_ball,positioning/time_neutral_third,boost/time_boost_75_100,positioning/time_offensive_third,boost/amount_overfill_stolen,boost/percent_boost_25_50,boost/percent_boost_0_25
0,45.018116,2677,123.2,28.109901,1.4716007,5,2637,2,188.40579,32.547333,37.198067,False,36.69,120.4,0.0,2605,209,62.85,0,2.7,208.62,161.84,0,149.1,0,412,673,63,232.32,0,58.086956,5.13,137.77,60.479057,81.84,64.32,31.884682,15.674825,0,1.0,11.491352,32,27.22,6,39.52094,111.15,63,113.46,432417,66.643715,126,59.84338,20.634563,76.52323,28.665272,210.83,91.65,4,1,367,23.476763,1.35,6.2478485,213.36,21.78,27.6721,1040,61.20482,8,1336,18.976448,266.76,36.352657,132,2694,0,93.1,99.93,48.86,40.06,0,11.770555,51.92005
0,43.067226,2953,67.7,27.170868,0.5695302,5,2857,9,304.83194,23.611773,23.70448,False,39.81,129.9,0.0,2730,323,64.66,0,3.57,227.29,121.62,1,123.0,0,599,1246,36,216.51,0,53.47826,1.68,82.08,72.17344,37.82,28.36,26.032274,23.714779,0,1.0,7.5024576,17,42.71,3,27.82656,76.79,36,69.65,281083,73.3982,153,77.05529,11.399172,87.17879,15.442248,212.89,25.6,4,0,205,12.821208,0.4,6.447895,206.31,19.02,8.963585,1451,69.94034,14,1230,22.640057,257.16,45.48319,60,2806,0,77.6,45.55,59.0,22.13,0,16.001448,48.8846
0,52.87286,3231,83.4,21.365858,0.12529324,9,3081,0,111.52478,16.437407,23.171816,False,75.91,180.6,75.0,2965,151,1.93,4,0.0,212.68,196.38,2,190.3,0,162,163,121,307.78,0,45.391304,0.47,81.84,78.18298,102.0,22.03,17.826298,9.606879,0,1.0,10.735518,43,25.95,11,21.817017,66.87,121,61.66,321078,82.04841,36,56.698036,6.76597,72.807976,32.56645,293.28,51.75,5,2,506,27.192024,0.0,0.94636387,309.91,3.55,14.378195,669,82.616234,2,1044,0.53623027,273.11,50.177814,543,2543,3,76.9,122.16,31.28,40.27,0,23.313883,60.313267
2,34.6188,2462,124.5,29.589909,1.6387837,9,2573,1,119.359856,29.711174,34.59102,False,28.28,107.2,100.0,2671,164,2.78,1,0.5,189.01,274.92,2,124.6,1,197,148,209,265.35,0,53.434784,6.23,130.03,65.79688,136.79,13.1,28.561659,9.868064,0,2.0,21.266802,49,24.87,19,34.20312,108.58,209,112.95,419001,69.79956,151,49.717236,3.732938,64.017784,29.015968,250.14,195.92,5,1,568,35.98222,0.5,3.4090908,254.25,12.96,54.43432,716,66.87974,3,1229,0.7723938,243.37,29.784395,294,2372,1,106.5,110.31,34.63,80.85,0,8.058587,78.34041
1,23.477438,2110,148.1,48.87197,1.510076,9,2101,5,295.23227,31.875637,41.148033,False,68.45,114.9,0.0,2099,322,33.49,2,1.9,187.35,146.07,2,84.5,1,439,1173,590,228.18,434,61.173912,5.77,130.47,65.855385,137.29,59.89,38.77257,21.05581,5,2.0,24.50865,54,42.26,14,34.14462,148.15,156,121.8,483671,59.717354,334,49.030384,17.229574,64.06962,26.460968,251.64,67.14,5,1,598,35.930386,0.38,10.486508,220.24,40.07,18.654144,1771,57.63785,15,1407,9.304846,244.81,31.92376,291,2572,0,175.9,101.11,73.19,93.65,73,19.692173,42.02244
1,29.923315,2365,118.6,46.871525,1.0969962,7,2217,3,198.71082,28.486416,32.951767,True,60.58,135.8,71.42857,2043,142,95.64,7,0.37,177.68,31.62,1,107.7,0,74,898,128,276.5,21,56.391304,4.24,118.52,69.33506,160.71,16.46,27.3654,64.47975,1,1.0,23.59318,32,66.54,13,30.664942,105.77,107,110.1,423557,71.53761,196,45.97035,5.380667,58.419147,30.43647,267.98,19.07,4,1,294,41.580856,0.12,4.1086674,260.52,15.88,5.2983994,1192,67.40491,12,1297,26.57257,225.79,37.730606,877,2727,5,168.7,117.64,197.25,91.19,49,19.80321,10.336373
0,44.120914,3076,110.0,25.477882,1.3874971,7,2892,2,168.70415,19.841719,30.562346,False,94.33,153.6,0.0,2701,205,41.71,1,1.91,183.22,182.5,0,158.8,2,443,440,262,278.25,87,51.739132,5.4,107.73,72.319435,142.39,30.03,27.11786,17.572794,1,2.0,21.355156,48,34.36,15,27.680567,105.54,175,77.22,408305,71.494644,65,47.07847,8.066508,63.413757,31.566368,281.46,85.09,4,0,572,36.586243,0.95,5.4036694,290.93,21.03,23.641363,1012,74.754616,5,1190,11.588686,246.8,42.67615,182,2784,0,91.7,122.85,65.42,83.11,17,25.338453,49.022236
5,32.78506,2668,137.9,33.174038,2.7831647,7,2573,11,97.02155,26.283512,38.314064,False,85.51,85.2,0.0,2486,173,0.87,1,23.37,145.6,152.84,2,118.0,1,207,200,200,269.72,0,55.04348,10.62,135.26,64.55264,171.5,9.58,26.53179,6.303616,0,1.0,28.492058,33,24.82,17,35.447346,101.24,200,100.29,433653,70.68505,0,38.15714,3.6204224,55.05412,33.350803,246.32,38.18,4,0,382,44.94588,2.12,3.76864,266.9,14.38,10.607912,582,69.947845,2,1266,0.24172038,210.07,23.671926,118,2687,0,119.4,127.26,16.68,108.72,0,32.315483,57.760475
0,26.62566,1892,129.9,52.606915,11.412142,4,1930,38,396.66083,36.291504,38.049206,False,60.81,115.2,100.0,1854,336,121.54,1,3.97,194.12,61.64,0,90.9,0,102,1957,670,160.64,570,63.869564,41.28,136.82,62.174114,122.91,40.86,44.17782,53.64067,7,2.0,22.457216,29,55.82,10,37.825882,159.8,100,131.27,477820,44.41004,426,53.6673,11.599057,66.01974,23.875479,224.89,27.92,4,1,300,33.98026,0.1,11.782919,187.82,42.62,8.17809,2257,51.92557,25,1469,35.600468,238.8,33.74341,328,2790,1,179.6,86.36,188.96,81.23,87,17.262325,17.49794
0,35.99883,2106,166.2,31.546574,1.4513186,4,2440,0,186.81898,30.28058,48.6819,False,79.62,90.6,50.0,2617,209,16.77,2,0.0,160.81,201.04,0,122.9,0,244,337,239,268.1,0,57.217392,5.25,162.26,55.14582,137.51,22.45,24.434677,11.160937,0,1.0,19.317741,62,28.11,20,44.85418,88.39,239,109.54,433293,74.114006,62,44.454582,6.579911,61.98756,36.22768,199.49,61.93,4,0,726,38.012436,0.0,4.398065,236.3,15.91,18.140013,1063,65.32136,4,1316,4.9121265,224.24,26.537786,158,2819,1,107.7,131.05,38.08,69.88,0,23.335972,58.92318
0,48.799065,2882,65.4,20.474518,0.8319973,4,2922,0,106.67838,22.372093,19.156416,False,121.44,155.1,0.0,2968,89,27.46,1,0.0,236.01,74.41,0,166.6,1,79,255,160,286.64,100,52.130436,3.01,120.35,66.733925,68.06,32.47,19.937529,17.929546,1,1.0,7.777993,30,41.52,5,33.266075,72.13,60,80.94,354390,79.23047,252,65.23398,11.671459,81.18799,26.988033,241.43,26.17,4,0,352,18.812017,0.0,0.61361563,278.63,2.22,7.6654954,607,77.01429,5,1199,8.043351,293.73,45.430584,82,2952,0,69.9,97.64,49.88,28.14,0,43.652046,26.746944
0,28.705332,2532,147.0,40.56825,1.435778,4,2406,0,267.31107,38.963413,43.058,True,86.71,85.4,150.0,2188,229,55.53,2,0.0,143.55,63.53,0,98.0,0,174,887,257,264.92,0,61.347828,5.18,115.49,67.989685,163.04,54.84,25.134432,40.511692,0,,28.980846,56,57.47,22,32.01031,90.68,257,140.58,467570,73.429794,542,39.787685,15.907641,54.81028,31.231464,245.3,24.34,2,0,634,45.189724,0.0,4.9223943,202.46,17.76,7.129467,1521,56.11419,14,1411,16.265379,197.75,25.014647,419,2560,3,138.5,112.68,139.66,104.56,6,25.15229,18.428381
0,32.71822,2555,113.3,38.92794,1.7519058,4,2369,0,173.98946,23.442827,33.18688,False,58.11,138.9,100.0,2035,144,60.1,1,0.0,146.59,117.76,0,111.7,1,311,534,407,257.63,251,54.52174,6.32,103.59,71.28482,146.33,70.64,26.832987,25.433317,3,1.0,25.336105,38,41.06,13,28.715178,96.8,156,84.57,414403,71.41511,165,40.63479,21.367857,59.437283,34.029106,257.16,65.51,2,1,456,40.562717,0.0,4.11088,261.35,14.83,19.188635,990,72.44629,7,1254,17.603985,214.42,40.68541,304,2512,1,132.9,122.76,84.08,91.4,48,17.577663,35.621162
0,63.122437,3300,95.5,21.58758,1.7724333,4,3070,0,121.79262,16.93785,27.973053,False,54.29,189.3,0.0,2618,85,22.85,1,0.0,182.27,112.8,0,215.5,1,38,441,238,275.12,153,50.652172,6.22,87.1,75.18023,111.24,47.58,19.830164,27.094582,2,1.0,20.531162,22,41.62,8,24.819765,69.59,85,59.44,313828,78.3974,70,51.939133,16.15894,68.30137,27.529707,263.83,74.05,2,0,252,31.69863,0.0,0.95745593,288.13,3.36,21.690102,693,82.1047,5,1165,6.693029,239.69,55.448154,84,2796,0,73.7,96.61,79.78,72.05,58,18.437765,38.30871
4,27.200336,2679,102.3,44.112465,2.1633554,6,2478,4,420.47775,39.016438,36.043972,False,46.43,113.5,0.0,2123,410,45.63,3,1.1,169.66,109.78,1,77.2,0,360,1574,190,195.21,105,65.565216,6.37,88.08,70.08559,89.41,50.42,31.54016,25.675335,2,2.0,18.30254,38,53.07,8,29.914413,92.87,85,114.88,413958,66.296486,447,57.621246,18.13604,69.63491,24.076212,206.36,31.1,5,1,415,30.365086,0.28,12.6511345,142.31,37.25,10.957649,1989,48.332428,20,1508,16.077091,205.04,39.990135,314,2933,0,125.2,70.89,71.38,53.89,94,16.70084,39.487793
0,26.425198,2559,101.2,39.7435,2.2677817,6,2541,8,66.5915,23.510813,35.656403,False,59.52,72.7,0.0,2470,113,6.67,0,5.8,143.15,157.23,1,75.0,0,91,63,72,218.57,0,54.347828,6.67,126.01,57.156944,95.99,8.47,23.419008,0.45524862,0,3.0,16.044472,21,21.14,6,42.84306,68.88,72,69.15,336473,74.3132,36,48.67061,3.7436464,67.36366,35.28492,168.11,33.05,5,0,252,32.63634,0.73,1.638787,220.15,4.82,11.644704,315,74.8504,1,1250,2.350081,198.13,25.614824,18,2659,0,112.8,103.78,1.03,47.19,0,26.307182,69.49392
0,57.64217,3597,80.6,18.145304,1.3406624,6,3480,0,112.465645,21.202574,28.39828,False,38.9,132.3,0.0,3282,122,37.48,0,0.0,200.3,127.2,0,163.6,0,218,200,161,238.15,100,48.304348,4.0,103.36,65.35729,63.82,34.89,18.839657,27.314478,1,,11.141277,31,30.6,6,34.642715,56.21,61,63.26,284373,79.81969,14,67.13591,12.617531,78.60973,21.722809,195.0,66.7,5,0,332,21.390268,0.0,3.7538543,223.9,11.2,23.500809,532,75.043564,2,1111,13.205552,234.54,46.61405,4,2960,0,51.5,64.81,75.53,33.24,0,14.0676985,46.000286
1,34.317524,2825,95.0,46.966385,3.1518724,3,2377,40,402.72003,42.59936,33.471916,True,58.66,130.2,100.0,2040,382,66.78,4,4.8,138.91,85.16,1,97.4,0,238,1471,493,184.29,384,65.26087,9.31,43.53,85.26354,105.14,61.57,34.45731,28.908657,5,,21.253977,39,51.08,10,14.736449,101.78,109,125.83,414670,62.390816,800,47.027557,21.311134,64.405174,31.718464,251.86,26.9,0,2,434,35.594826,0.12,10.010834,139.98,29.57,9.477838,1905,47.3898,23,1501,23.528997,190.24,45.874146,861,3521,4,133.3,93.69,83.52,62.78,119,20.3039,29.476307
1,46.085545,2473,85.5,21.598196,2.8277287,3,3413,1,175.04051,18.866201,30.124725,False,102.01,109.1,50.0,4042,165,13.0,2,0.0,152.29,62.28,1,130.8,0,372,219,192,230.03,0,60.826088,8.35,85.34,71.0996,95.42,77.18,19.27258,14.223295,0,,21.068138,51,45.72,16,28.900406,56.91,192,55.71,368738,77.89969,183,51.57477,27.416431,67.68601,27.357084,209.95,13.6,0,0,609,32.314,0.0,8.642352,214.06,25.52,4.7917695,828,72.491455,4,1399,4.5803676,199.87,38.439854,142,3344,1,61.3,80.78,40.04,62.21,0,36.23672,22.123547
0,32.872948,2410,107.1,29.49052,0.8656972,3,2840,0,154.32317,26.997435,37.735184,False,50.28,72.8,0.0,3092,165,58.04,0,0.0,106.13,126.48,2,93.3,0,307,380,283,230.82,200,61.47826,2.53,99.21,66.05304,139.15,29.2,20.153978,20.558512,2,,24.205303,30,31.49,7,33.946964,58.9,83,78.9,379289,78.98032,130,36.3148,11.262825,52.386658,39.479897,193.04,46.07,0,0,350,47.613342,0.0,6.1727977,195.31,18.04,16.232119,730,66.829765,5,1414,20.44958,153.1,25.65006,32,3157,0,83.7,115.38,53.3,70.74,0,19.393658,48.785
0,33.883656,2783,111.0,43.21135,9.131335,1,2475,42,444.8683,43.787357,33.079033,True,70.32,135.0,66.666664,2238,431,48.23,6,7.29,131.68,65.25,0,113.7,0,67,2134,534,196.59,389,67.04348,32.24,77.32,78.10004,156.7,85.5,35.18849,36.89304,7,,27.309807,36,59.78,14,21.89996,124.24,145,154.6,509563,55.68018,710,37.296776,24.406954,55.617867,35.393417,275.74,28.95,0,0,354,44.382133,0.17,12.450789,154.51,43.96,8.627369,2488,43.76186,30,1542,14.372989,196.37,40.231255,681,3037,4,145.0,124.96,129.24,96.42,225,20.073648,18.62636
2,23.39373,2235,109.7,34.98629,0.65501547,1,2235,11,250.86423,26.502043,32.69162,False,74.32,93.5,0.0,2237,270,60.83,0,1.96,117.16,126.62,2,78.5,2,683,934,602,240.1,356,56.47826,2.26,93.42,72.924095,173.91,37.68,29.75683,22.806677,5,,28.559834,42,40.96,23,27.075907,102.67,246,91.44,416682,69.58814,394,33.956463,12.189441,49.595688,37.483692,251.61,30.25,0,0,469,50.404312,0.18,7.2544417,228.56,25.03,9.014781,1403,66.243515,13,1299,18.127905,171.12,27.863869,176,2716,0,117.4,129.33,70.5,98.54,172,24.042444,40.96144
0,46.161636,2888,123.6,25.95661,0.0,1,2979,3,226.90428,34.851444,36.83395,False,44.62,118.7,100.0,3060,225,34.63,1,0.92,111.88,146.92,0,154.9,0,352,806,639,259.5,387,61.086956,0.0,101.68,71.20036,176.7,55.59,26.501825,27.568216,4,,33.963066,39,42.22,21,28.799637,93.57,252,123.05,439519,73.49817,293,31.688665,16.292974,49.95185,34.34827,251.38,90.92,0,0,463,50.04815,0.31,5.7155805,209.84,20.18,27.095005,1269,59.432972,11,1405,10.320062,176.36,35.373703,146,2970,1,87.1,121.27,94.06,119.91,12,13.077757,43.06105
2,57.00918,3467,63.9,22.529503,0.39830437,7,3622,10,120.872574,21.383257,19.042795,False,14.47,213.7,0.0,3903,174,55.87,0,5.63,279.6,167.03,0,191.3,0,148,496,147,224.96,100,44.913044,1.4,70.2,80.02732,46.17,35.09,35.599876,27.309036,1,2.0,7.550927,15,45.2,4,19.972687,125.13,47,75.16,304648,64.00182,203,79.54933,11.776749,86.864494,12.899738,281.28,46.12,5,1,180,13.1355095,0.56,3.0584085,265.58,10.75,13.744189,676,75.558334,7,1033,16.64978,305.32,63.684586,166,3491,0,75.6,45.34,81.37,26.54,0,4.8563566,56.05786
0,26.761234,2611,153.1,41.27429,1.2253917,7,2446,7,166.6468,32.015152,45.625225,False,42.83,69.5,0.0,2250,157,68.34,0,3.77,161.09,118.6,1,89.8,0,158,675,404,240.3,321,56.52174,4.27,168.06,51.77065,125.27,34.71,29.81404,38.398243,4,2.0,18.6162,22,47.77,7,48.229355,103.89,83,111.56,420397,68.96057,131,46.229122,10.901382,64.05039,35.154682,180.4,45.17,5,1,257,35.949608,0.54,5.7223206,216.96,19.94,13.461081,932,62.262524,8,1300,20.365953,223.19,20.711647,150,2979,0,138.5,122.5,122.26,64.87,78,13.451633,37.248745
0,26.850637,2329,128.4,40.141853,1.2961745,7,2326,0,150.73311,31.846403,38.264393,False,20.52,95.1,0.0,2340,210,3.44,1,0.0,168.46,266.27,1,90.1,0,119,200,255,261.33,0,55.739132,4.53,136.93,60.820053,113.99,2.92,23.929155,2.8275309,0,1.0,16.268955,53,11.44,21,39.179947,83.63,255,111.3,417928,74.774666,0,48.200287,0.9794057,67.3839,35.530758,212.56,180.96,5,0,643,32.6161,0.0,2.7840564,228.46,9.73,53.92776,843,65.36954,2,1282,1.025152,235.5,28.340685,38,2990,0,134.7,124.18,8.43,56.86,0,6.882673,89.31039
0,39.00605,2364,131.1,45.37978,1.0390978,6,2217,5,161.78113,23.269602,38.50673,False,42.86,156.2,33.333332,1919,157,88.12,3,2.84,192.74,69.48,0,132.8,0,191,600,258,255.85,180,52.434784,3.75,122.95,65.932396,106.22,47.34,28.066723,52.454964,3,3.0,15.500137,27,57.81,7,34.067608,101.29,78,83.98,391869,70.89417,500,53.405373,14.095578,70.56802,31.094484,237.95,15.66,5,1,318,29.431976,0.57,3.3444166,264.85,12.07,4.5996594,918,73.38597,11,1206,25.88263,254.68,45.879105,321,2437,1,154.5,112.22,176.17,55.94,119,12.761649,20.687809
0,47.52394,2618,151.4,46.290318,2.2695153,6,2418,5,192.97421,35.362743,44.469246,False,66.61,161.0,0.0,2150,198,42.21,0,2.78,182.69,156.88,0,161.8,0,353,591,423,211.5,267,60.347828,8.19,118.86,67.061104,123.9,41.29,39.12212,20.71743,3,2.0,22.343843,42,34.75,13,32.938892,141.18,156,127.61,458714,58.608364,208,50.626278,12.363386,65.66535,27.029871,241.99,66.64,5,0,504,34.334644,0.56,8.299617,203.3,29.95,19.573519,1095,56.337635,8,1388,12.397932,236.96,47.288963,132,2550,0,157.6,97.54,69.19,80.63,32,19.944904,46.974277
0,44.395233,2517,69.4,22.092165,1.5860794,6,2439,1,84.15058,18.704443,36.591797,False,11.26,69.2,0.0,2327,145,0.0,0,0.92,119.81,138.76,0,84.2,0,47,0,59,150.91,0,50.869564,3.09,72.42,62.829132,50.05,0.0,20.952673,0.0,0,,13.575939,23,13.76,5,37.170868,40.82,59,36.44,175626,77.46124,0,61.49464,0.0,74.310936,24.929428,122.41,55.75,5,0,266,25.689062,0.92,0.36443895,157.67,0.71,29.394705,266,80.931114,0,1170,0.0,144.78,36.48634,6,2409,0,41.9,48.57,0.0,26.45,0,7.5056663,92.49433
0,40.415913,3476,105.8,34.982082,2.3194592,3,3153,35,307.8776,28.730566,31.075603,True,88.43,153.7,80.0,2956,310,71.74,5,6.7,192.92,45.72,0,137.6,1,260,1291,400,243.19,285,55.695652,8.37,66.76,81.49975,110.6,57.5,30.288755,44.219685,4,1.0,19.00737,44,58.39,10,18.500248,109.3,115,103.68,425068,67.39179,302,53.461174,16.73555,69.351,27.531452,294.1,20.75,1,1,456,30.649006,0.19,7.121678,231.49,25.7,6.0946956,1747,64.14775,17,1281,21.071491,250.26,45.144806,723,3828,4,119.1,99.35,151.93,68.59,29,25.73782,13.306945
0,43.441223,3431,102.9,22.76332,0.0,3,3744,52,322.6811,36.130352,30.223816,False,50.52,121.0,100.0,3974,328,25.33,1,8.02,190.3,144.15,0,147.9,0,355,1363,230,230.66,145,61.391304,0.0,85.61,76.27678,113.44,48.57,36.080475,27.397547,2,,17.036606,42,49.61,7,23.723225,130.2,85,130.38,466928,63.91953,543,52.733673,14.49721,68.56399,30.229723,275.26,82.23,1,0,468,31.436016,0.15,10.74655,191.7,38.78,24.152618,1831,53.123093,19,1412,7.4399343,247.42,35.540154,154,3698,1,77.5,109.09,91.79,61.48,54,15.0792465,43.025993
0,18.827469,2136,137.1,43.823063,3.7877529,3,2299,6,155.96547,31.285673,40.26905,False,62.6,74.2,0.0,2399,193,13.72,0,0.94,156.01,180.62,0,64.1,0,175,374,257,240.98,100,57.086956,13.67,103.56,71.30507,148.88,34.65,29.440289,10.347164,1,,27.179274,43,26.17,13,28.69493,106.25,157,112.91,435076,66.77196,30,43.22804,11.179584,58.74757,29.592686,257.34,83.85,1,1,511,41.252422,0.16,5.6996393,227.42,20.57,24.628445,885,63.014683,4,1313,4.029842,212.02,21.794043,146,3450,0,149.2,106.8,32.07,98.09,0,20.197458,58.275795
1,20.317478,3318,138.2,47.387962,5.87667,0,2490,53,500.7747,37.711163,40.401085,True,69.92,87.4,42.857143,2304,514,21.74,7,9.41,155.65,135.39,0,69.5,0,356,2050,958,196.68,509,65.0,21.29,98.87,72.708954,169.65,63.67,39.83383,25.415928,6,,32.27525,57,49.96,32,27.291046,144.31,449,136.62,500843,54.2895,365,42.96282,17.654726,53.17158,24.761932,263.41,46.44,0,0,805,46.82842,0.18,13.732472,175.91,49.75,13.576168,2855,48.556366,24,1495,6.3554244,192.63,25.550325,601,3843,3,162.1,89.71,91.66,116.93,90,19.387756,37.541595
0,39.58254,4034,112.3,29.964626,1.6245688,0,3375,36,402.54916,40.714367,32.829536,False,94.33,124.3,66.666664,3187,352,56.17,3,4.62,153.62,62.13,1,135.4,2,396,1848,986,222.39,844,67.347824,5.84,92.27,74.332375,149.58,58.24,36.51107,38.07326,11,,27.829086,41,58.66,13,25.667633,131.25,142,146.36,509488,61.864357,648,42.733948,16.798384,58.391056,29.436964,267.21,18.9,0,0,447,41.608948,0.13,14.167687,162.19,50.93,5.5251846,2295,45.11795,25,1549,16.420616,209.91,36.33759,458,4035,2,102.5,105.82,132.0,100.04,232,27.20796,17.920391
5,44.318417,3549,93.6,23.211622,3.299857,0,4004,77,383.60568,29.472464,27.36282,False,47.48,144.6,100.0,4183,347,43.47,1,10.18,201.03,81.29,0,151.6,1,394,1685,534,225.28,345,58.217392,11.96,82.94,77.116844,111.78,65.33,34.54365,42.925194,4,,18.891403,50,59.04,19,22.883156,125.2,189,106.82,450047,62.156498,360,55.465733,19.210184,69.159035,25.642864,279.51,18.73,0,0,502,30.840967,0.13,12.719347,209.52,46.1,5.475487,2187,57.80819,23,1339,12.707925,250.66,42.272053,240,4055,1,79.4,92.94,145.98,68.47,0,13.96142,23.903198
1,56.18733,3531,210.8,61.595577,0.0,11,3107,0,245.73917,33.698288,61.624813,False,54.23,194.8,0.0,1622,284,50.89,0,0.0,211.28,165.61,5,192.2,0,581,751,405,265.71,287,58.826088,0.0,127.45,63.181767,80.68,61.45,23.238482,11.82408,3,1.0,15.336839,48,39.31,10,36.818233,80.44,118,116.65,421484,76.76152,252,61.03536,19.262718,76.69286,23.627802,218.71,55.92,6,1,650,23.30714,0.0,8.750289,199.22,30.29,16.34753,1401,57.551422,10,1353,14.877071,265.48,56.947407,140,3735,0,210.7,81.79,37.72,53.09,13,16.999466,51.91373
0,38.007122,3753,45.5,31.795671,1.8966374,11,3498,6,185.56163,22.208878,19.763704,False,29.81,107.9,0.0,2715,171,70.28,0,1.78,153.68,57.28,1,87.5,0,232,566,112,184.39,100,52.347828,4.58,74.43,69.17629,67.03,16.22,21.745073,53.56228,1,2.0,8.779559,13,40.21,1,30.823704,52.51,12,53.63,245679,76.35829,33,63.643517,7.29087,72.24086,27.576923,167.04,47.89,6,0,146,27.759142,0.3,5.5449724,174.46,13.39,20.801842,712,72.24615,6,1204,30.52732,174.44,46.868214,30,3876,0,73.2,66.59,119.16,21.2,0,13.399559,25.747292
0,34.01128,3477,95.0,32.08853,3.333333,11,3279,0,194.0694,24.246002,40.591354,False,36.06,56.7,0.0,2559,184,24.62,0,0.0,101.29,102.17,0,79.6,0,244,501,214,164.44,142,53.0,8.19,105.46,57.07599,112.17,46.2,29.73952,18.974607,2,3.0,31.90606,23,36.03,6,42.92401,73.07,72,59.57,268693,66.92715,109,41.22675,20.296988,54.346764,26.86719,140.23,47.75,6,0,256,45.653236,0.0,4.534169,174.98,11.14,20.402496,757,71.21983,6,1219,10.519569,133.53,24.22663,4,3690,0,75.1,66.01,43.19,78.39,57,15.842195,44.886215
1,37.55269,2632,62.3,34.040108,1.6323075,8,2530,7,183.54834,33.341396,39.787968,False,11.6,45.7,0.0,2408,194,30.15,0,1.87,92.45,63.58,0,58.8,0,154,304,36,100.01,0,57.391304,2.7,73.82,55.3715,38.48,18.98,37.905807,39.169193,0,1.0,11.105738,16,49.13,3,44.628498,62.7,36,55.15,201855,60.46188,107,55.89142,12.261773,76.736595,33.002842,91.59,39.14,4,1,175,23.263405,0.27,6.601778,99.34,10.92,24.996807,479,60.05683,4,1320,19.255333,126.93,29.186357,112,2600,0,53.3,54.59,60.63,18.37,0,7.494024,41.075
0,40.364998,2324,39.2,29.898014,2.4430873,8,2680,0,87.27858,15.053762,21.04133,False,71.12,93.5,0.0,3335,117,49.89,0,0.0,131.48,30.56,0,75.2,0,232,63,35,156.81,0,50.173912,4.84,72.43,63.437656,37.81,30.04,18.40392,19.82958,0,2.0,9.036297,18,44.22,3,36.56234,36.46,35,29.82,206820,79.153,42,66.37387,18.283627,80.91272,24.589834,125.67,1.14,4,0,208,19.087286,0.0,3.8568325,160.63,7.64,0.61191624,271,81.0894,1,1154,26.779388,160.28,50.18787,50,2684,0,55.7,48.71,32.58,17.9,0,43.286674,18.60012
0,28.180353,2586,79.1,38.593666,1.0954064,8,2302,1,160.0644,26.139633,42.4584,False,16.27,47.4,0.0,2144,189,13.92,0,0.17,99.41,108.25,0,52.5,0,133,287,130,145.29,87,58.47826,2.17,88.76,55.194344,63.75,21.51,25.562849,20.773653,1,1.0,19.444725,18,31.01,4,44.805653,50.64,43,51.78,244466,73.34174,14,50.181725,11.669922,67.81928,30.373549,109.34,56.7,4,0,210,32.180717,0.17,5.2198496,135.97,10.34,30.434782,497,68.64052,3,1345,7.4718194,134.35,25.442833,28,2582,0,71.9,60.17,38.29,38.52,12,8.82704,58.72938
0,16.317766,2680,76.3,45.35695,1.842783,0,2119,27,290.49918,34.08058,40.955452,True,31.04,42.7,60.0,1881,285,32.6,5,4.77,64.38,43.54,0,30.4,0,69,685,486,122.13,356,61.04348,3.65,34.08,82.79309,103.27,32.05,36.4972,44.03212,6,,39.043724,20,61.14,12,17.20691,72.29,130,67.5,255662,61.660023,323,32.5053,16.82238,47.859234,28.450975,163.98,12.34,0,0,217,52.140766,0.18,6.0032315,118.67,11.89,6.623725,902,59.916187,10,1404,17.498657,94.79,22.920021,517,2721,3,84.5,56.35,83.89,77.33,243,16.292252,22.853243
