demo/inflicted,positioning/percent_farthest_from_ball,positioning/avg_distance_to_ball_no_possession,positioning/time_most_forward,positioning/percent_closest_to_ball,movement/percent_high_air,core/shots_against,positioning/avg_distance_to_ball,movement/count_powerslide,boost/bcpm,movement/percent_boost_speed,positioning/percent_most_forward,core/mvp,boost/time_boost_25_50,positioning/time_most_back,core/shooting_percentage,positioning/avg_distance_to_ball_possession,boost/bpm,boost/time_full_boost,core/shots,movement/time_powerslide,positioning/time_defensive_third,boost/time_boost_0_25,demo/taken,positioning/time_farthest_from_ball,core/assists,boost/amount_used_while_supersonic,boost/amount_collected_big,boost/amount_stolen,movement/time_ground,boost/amount_stolen_big,movement/avg_speed_percentage,movement/time_high_air,positioning/time_infront_ball,positioning/percent_behind_ball,positioning/time_offensive_half,boost/time_boost_50_75,movement/percent_low_air,boost/percent_boost_75_100,boost/count_stolen_big,positioning/goals_against_while_last_defender,positioning/percent_offensive_third,boost/count_collected_small,boost/avg_amount,boost/count_stolen_small,positioning/percent_infront_ball,movement/time_low_air,boost/amount_stolen_small,movement/time_boost_speed,movement/total_distance,movement/percent_ground,boost/amount_overfill,positioning/percent_defensive_third,boost/percent_boost_50_75,positioning/percent_defensive_half,positioning/percent_neutral_third,positioning/time_behind_ball,boost/time_zero_boost,core/goals_against,core/saves,boost/amount_collected_small,positioning/percent_offensive_half,movement/avg_powerslide_duration,movement/percent_supersonic_speed,movement/time_slow_speed,movement/time_supersonic_speed,boost/percent_zero_boost,boost/amount_collected,movement/percent_slow_speed,boost/count_collected_big,movement/avg_speed,boost/percent_full_boost,positioning/time_defensive_half,positioning/percent_most_back,core/score,positioning/avg_distance_to_mates,core/goals,positioning/time_closest_to_ball,positioning/time_neutral_third,boost/time_boost_75_100,positioning/time_offensive_third,boost/amount_overfill_stolen,boost/percent_boost_25_50,boost/percent_boost_0_25
1,32.79873,2152,69.0,30.92039,0.8007511,1,2434,1,181.70786,28.73395,19.939316,False,28.38,148.9,0.0,2529,216,28.89,0,0.43,148.79,268.5,0,113.5,0,580,487,369,269.74,200,56.913044,2.9,111.68,69.1628,149.75,18.36,24.718359,8.493469,2,1.0,22.722004,48,18.28,14,30.837198,89.52,169,104.06,441155,74.480896,12,41.084053,5.329463,58.64973,36.19395,250.48,144.98,2,0,561,41.35027,0.43,6.616043,234.13,23.96,41.89568,1048,64.65001,5,1309,8.348505,212.4,43.02846,66,2986,0,107.0,131.08,29.26,82.29,0,8.238026,77.93904
0,51.206474,3208,143.8,14.333189,1.1776824,1,3315,3,96.228874,17.16688,41.55469,False,80.77,87.5,0.0,3348,98,3.47,0,2.9,99.81,221.81,1,177.2,0,166,87,180,291.62,0,48.304348,4.23,149.23,58.452587,198.0,21.16,17.631826,2.2258465,0,,32.258694,39,23.41,15,41.547413,63.33,180,61.66,356976,81.19048,12,27.787521,6.390626,44.87597,39.95378,209.95,53.22,2,0,468,55.124027,0.97,2.9790075,286.82,10.7,15.379281,555,79.85411,1,1111,1.0027453,161.19,25.285364,38,3325,0,49.6,143.51,7.37,115.87,0,24.393705,66.98982
1,43.47349,2309,211.6,53.813873,1.2421255,18,2165,34,266.7654,24.99746,58.037796,False,103.9,141.4,100.0,1879,296,30.21,1,6.08,259.72,146.35,0,158.5,0,570,894,160,258.97,51,53.95652,4.89,155.45,60.513615,69.77,28.36,32.97602,22.995495,1,4.0,7.7243514,62,39.4,10,39.486385,129.82,109,98.41,434582,65.78185,305,65.97069,7.8383684,82.27749,26.30496,238.23,57.15,9,3,727,17.722515,0.18,6.3706565,270.19,25.08,15.675142,1621,68.63188,12,1241,8.28602,323.91,38.783287,489,2365,1,196.2,103.56,83.2,30.41,48,28.71673,40.44941
0,57.1601,2752,138.5,40.51126,2.9674273,18,2633,1,199.78606,29.483727,37.987877,False,74.48,216.8,0.0,2358,205,32.81,0,0.39,292.96,157.51,1,208.4,0,100,711,60,258.63,0,53.695652,11.57,123.01,68.45088,49.58,18.0,30.700178,23.365318,0,3.0,3.8752534,37,36.29,5,31.549112,119.7,60,114.96,404435,66.33239,198,75.13529,5.517918,87.28391,20.98946,266.89,88.32,9,1,503,12.716081,0.39,2.3672128,265.72,9.23,24.224472,1214,68.14906,9,1235,8.99915,340.32,59.464058,155,2712,0,147.7,81.84,76.22,15.11,0,22.83192,48.284847
0,28.532032,2045,30.5,34.25965,0.0,18,1875,0,180.10182,20.881622,32.350445,False,17.52,31.2,0.0,1479,226,1.89,0,0.0,77.62,22.0,0,26.9,0,85,187,11,76.9,0,48.130436,0.0,34.31,64.49342,6.92,33.63,20.426325,7.580543,0,2.0,0.0,8,47.79,1,35.506573,19.74,11,20.18,90788,79.57368,12,80.31872,42.488945,92.83867,19.681292,62.32,9.53,9,2,96,7.1613374,0.0,4.159768,72.44,4.02,10.108189,283,74.95861,2,1107,2.004667,89.71,33.092915,130,2307,0,32.3,19.02,6.0,0.0,0,22.135185,27.795324
0,27.345785,2435,105.8,35.985626,2.6771057,1,2887,49,372.41833,40.815758,29.018898,True,91.08,130.7,54.545456,3104,359,34.51,11,7.78,132.45,125.14,0,99.7,2,69,1767,649,245.58,403,61.652172,10.6,67.37,82.98566,210.25,55.25,35.29991,26.082338,5,,35.382366,45,46.65,24,17.014347,139.77,246,161.61,493078,62.02298,245,33.450348,15.043838,46.9012,31.16729,328.59,25.52,1,0,496,53.098793,0.16,6.091678,210.22,24.12,6.9996433,2263,53.09256,20,1418,9.465426,185.71,35.848488,1088,3645,6,131.2,123.41,95.79,140.1,107,24.79987,34.07395
1,48.57511,3876,130.5,25.672674,1.259216,1,3751,12,409.44623,49.280468,35.793633,False,54.39,145.2,33.333332,3689,325,77.68,3,1.94,134.4,76.52,0,177.1,3,112,2062,653,285.94,485,64.347824,4.97,92.9,76.463135,179.43,52.08,26.294054,50.817074,9,1.0,28.940968,43,65.96,16,23.536865,103.78,168,194.51,523228,72.44673,1604,34.051174,13.997743,54.540154,37.007854,301.8,28.26,1,1,426,45.459843,0.16,4.649101,181.84,18.35,7.7511725,2488,46.070435,36,1480,21.306126,215.27,39.825558,497,4066,1,93.6,146.07,189.07,114.23,430,14.61861,20.566574
0,23.834993,2651,129.6,37.055325,1.8885717,1,2824,18,297.37512,36.06382,35.546783,False,48.93,94.4,50.0,2919,321,32.87,4,7.82,107.22,227.93,1,86.9,1,188,1255,689,263.08,379,59.47826,7.41,88.95,77.32892,228.41,21.4,31.060762,17.374926,4,,34.567745,46,27.54,26,22.671085,121.87,310,141.5,481398,67.05067,144,27.326946,5.9283066,41.785606,38.10531,303.4,128.39,1,0,552,58.214397,0.43,4.67173,232.53,18.33,35.2149,1807,59.264454,14,1368,9.015607,163.95,25.892097,346,3639,2,135.1,149.51,62.72,135.63,20,13.554769,63.142006
1,35.13981,3001,104.6,38.59902,2.0777168,3,2836,27,430.49872,38.422787,30.152782,True,63.84,133.4,80.0,2746,422,17.03,5,6.43,186.06,188.16,1,121.9,2,879,1831,533,247.09,298,67.08696,7.63,91.13,75.18449,139.21,27.18,30.637474,20.997225,4,,24.826405,59,36.91,20,24.81551,112.51,235,141.1,515843,67.284805,57,50.6658,7.691437,62.091877,24.507803,276.1,101.76,0,0,658,37.908123,0.24,16.94306,163.91,62.22,29.334103,2489,44.63415,21,1543,4.9091964,228.02,38.454884,749,3231,4,133.9,90.0,74.2,91.17,7,18.065538,53.245796
0,35.110985,2572,137.8,31.824734,1.0940499,3,2871,5,168.6365,22.421782,39.723263,False,59.72,123.7,33.333332,2998,210,10.9,3,2.67,155.78,218.08,0,121.8,1,114,280,275,263.31,0,48.565216,3.99,94.17,74.17806,171.61,8.68,26.706884,13.887219,0,,28.220455,47,30.26,23,25.82193,97.4,275,81.77,369293,72.19907,20,42.714558,2.609114,52.943596,29.064983,270.52,106.05,0,2,695,47.056404,0.53,2.7777016,272.79,10.13,30.57077,975,74.800514,3,1117,3.1421158,193.08,35.65869,369,3347,1,110.4,106.0,46.2,102.92,0,17.951185,65.55248
1,34.36149,2581,107.4,30.70049,2.230005,3,2689,10,181.95445,34.62391,30.95993,False,122.49,105.0,100.0,2751,182,49.81,2,6.73,156.13,52.16,0,119.2,0,104,742,326,244.01,189,55.04348,8.15,91.71,74.90629,163.45,65.16,31.003912,26.44542,3,,27.580923,27,54.15,12,25.093716,113.31,137,126.54,419576,66.76608,163,42.720333,19.985893,55.276768,29.698744,273.76,12.76,0,0,310,44.723232,0.67,2.45711,229.95,8.98,3.6782935,1052,62.91898,9,1266,14.358605,202.02,30.26809,302,3143,2,106.5,108.54,86.22,100.8,117,37.570164,15.998528
0,21.04353,2640,93.4,42.08706,0.5092177,10,2308,3,282.61746,25.893856,26.924187,False,74.31,138.3,0.0,1742,280,47.78,2,1.49,205.19,128.07,1,73.0,0,343,1280,296,235.99,200,53.391304,1.87,126.89,65.446724,110.91,42.09,35.228603,29.215046,2,3.0,20.355091,31,37.94,8,34.55328,129.37,96,95.09,410432,64.262184,120,55.875065,12.18693,69.79822,23.769844,240.34,88.32,7,0,354,30.20178,0.5,6.957493,246.59,25.55,25.459787,1634,67.14866,14,1228,13.773422,256.32,39.867397,150,3417,0,146.0,87.29,100.9,74.75,0,21.516056,37.081974
1,35.629864,2913,98.4,42.346497,1.3887753,10,2704,0,376.18912,31.152138,28.365524,False,44.26,149.5,0.0,2374,371,56.78,1,0.0,192.69,136.51,1,123.6,0,972,1770,597,253.06,465,60.739132,5.1,153.35,58.24143,106.61,56.03,29.700731,32.20727,5,3.0,19.194532,36,44.03,13,41.75857,109.07,132,114.4,469815,68.91049,539,52.469776,16.040653,70.969154,28.335693,213.88,74.93,7,0,405,29.030853,0.0,15.115867,197.32,55.51,21.599886,2175,53.73199,23,1397,16.36783,260.62,43.095993,104,3746,0,146.9,104.06,112.5,70.49,43,12.671057,39.081017
0,48.774864,3682,154.2,15.479965,10.267351,10,3581,0,57.42289,14.350527,44.45085,False,96.89,85.5,0.0,3368,7,0.0,0,0.0,167.99,0.0,0,169.2,0,0,97,103,239.74,0,51.260868,38.02,187.72,49.30597,152.31,57.96,24.99055,28.150518,0,1.0,34.539562,20,54.45,9,50.694035,92.54,103,53.14,386186,64.7421,108,45.365917,26.893095,58.86849,20.094519,182.58,0.0,7,0,235,41.131516,0.0,0.0,317.16,0.0,0.0,332,85.649475,2,1179,0.0,217.99,24.646873,24,4000,0,53.7,74.41,60.67,127.9,5,44.956383,0.0
3,39.31677,3570,91.3,29.285715,0.7973993,8,3142,39,457.82608,39.030827,28.354036,False,42.65,144.8,0.0,2875,492,28.28,0,11.39,189.99,126.47,2,126.6,0,778,1835,407,232.59,214,68.82609,2.6,90.86,72.13311,97.97,58.22,27.869104,27.439278,4,1.0,19.962582,54,47.02,17,27.866892,90.87,193,127.26,489526,71.333496,445,58.268417,18.582235,69.953384,21.769001,235.19,66.47,3,3,622,30.046618,0.29,20.754486,131.12,67.67,20.642857,2457,40.21469,24,1583,8.782609,228.09,44.968945,257,3756,0,94.3,70.98,85.97,65.09,119,13.612716,40.365772
4,41.645966,3459,93.7,25.310558,0.0,8,3340,5,302.23602,28.774342,29.099379,False,39.52,106.1,0.0,3260,282,31.59,0,2.27,162.9,190.47,3,134.1,0,466,1092,350,246.9,200,57.782608,0.0,109.91,66.13569,110.5,11.72,23.92778,17.43749,2,,20.326607,47,28.73,14,33.864307,77.66,150,93.39,410827,76.07222,107,50.192574,4.003279,65.95286,29.480822,214.65,89.8,3,0,530,34.047142,0.45,8.0693865,204.98,26.19,27.888199,1622,63.156273,12,1329,9.810559,214.05,32.95031,88,3651,0,81.5,95.68,51.05,65.97,0,13.499111,65.06011
0,23.47826,2640,143.1,45.68323,0.85246885,8,2750,14,189.31677,38.223022,44.440998,False,28.16,85.5,0.0,2852,217,22.09,0,5.35,157.14,239.68,0,75.6,0,253,540,97,207.84,0,61.130436,2.84,127.85,61.623894,116.47,5.36,36.76122,13.912086,0,2.0,19.130096,40,25.22,8,38.376106,122.47,97,127.34,447929,62.386314,61,47.16936,1.688987,65.03977,33.700546,205.3,124.86,3,0,476,34.960228,0.38,6.9968486,182.5,23.31,38.776398,1016,54.78013,6,1406,6.8602486,216.68,26.552795,72,3616,0,147.1,112.27,44.15,63.73,0,8.873485,75.52545
0,27.329193,3275,64.6,33.074535,1.1565104,0,3226,13,182.60869,28.593224,20.06211,True,58.63,141.8,75.0,3164,183,31.51,4,3.44,197.87,125.99,2,88.0,0,226,419,71,241.7,0,57.52174,3.79,64.14,80.427216,65.9,43.69,25.089256,22.097109,0,,9.795843,48,45.97,6,19.572779,82.22,71,93.7,412824,73.754234,187,60.38329,14.907701,79.890144,29.820868,263.56,60.35,0,0,561,20.109858,0.26,3.4879463,222.57,11.43,18.742235,980,67.91882,6,1323,9.785714,261.8,44.037266,455,3834,3,106.5,97.72,64.76,32.1,0,20.005459,42.989727
0,23.012423,2996,109.8,49.93789,0.234885,0,2729,0,245.40373,40.35569,34.09938,False,30.92,104.7,0.0,2431,201,83.1,4,0.0,162.21,40.73,2,74.1,0,252,719,222,263.16,26,59.47826,0.77,77.75,76.28199,110.81,81.37,19.489355,51.777386,1,,18.916445,61,69.81,19,23.718008,63.89,196,132.29,426932,80.275764,879,49.482937,25.642885,66.196884,31.600622,250.06,15.66,0,0,598,33.80312,0.0,3.068851,185.46,10.06,4.863354,1317,56.575455,15,1368,25.807453,217.0,32.51553,140,3807,0,160.8,103.59,164.3,62.01,94,9.744106,12.835623
5,55.279503,4554,149.1,18.385094,5.6126842,0,4499,0,387.20496,35.395176,46.30435,False,46.02,99.4,0.0,4512,399,105.28,0,0.0,130.24,117.56,3,178.0,0,1100,1687,476,254.88,387,67.08696,18.23,124.52,61.66138,135.28,21.62,15.914408,38.41447,4,,24.23412,27,47.27,9,38.33862,51.69,89,114.96,478467,78.4729,332,40.09976,7.189412,58.348476,35.666122,200.27,52.44,0,0,391,41.65153,0.0,14.510915,162.7,47.13,16.285715,2078,50.093906,20,1543,32.695652,189.51,30.869566,4,4383,0,59.2,115.84,115.52,78.71,31,15.303272,39.092842
1,29.801113,2287,103.0,42.880665,2.5790193,5,2547,5,371.67468,34.859844,32.61971,False,52.58,97.8,0.0,2891,398,40.65,2,6.21,161.33,100.01,1,94.1,0,563,1407,948,205.45,696,59.086956,8.29,99.31,69.10369,114.51,53.63,33.505474,31.115343,7,1.0,23.096786,37,44.13,14,30.896307,107.7,252,112.05,416254,63.915504,198,50.191334,17.914288,64.374825,26.711882,222.12,63.25,2,1,549,35.625175,1.24,10.232399,176.49,32.89,20.031036,1956,54.907757,16,1359,12.873702,206.92,30.972889,200,3048,0,135.4,85.86,93.15,74.24,3,17.56355,33.406822
0,49.531284,3340,127.2,25.462376,1.1899941,5,3313,14,397.5171,42.8024,40.28376,False,76.75,130.2,0.0,3272,396,55.06,1,2.04,185.37,110.32,1,156.4,0,938,1766,372,200.89,300,67.82609,3.82,104.25,67.52538,96.92,39.47,36.2294,24.899715,3,,19.485374,28,47.49,6,32.47461,116.3,72,137.4,460531,62.580605,240,57.74586,13.0847,69.80873,22.768759,216.77,38.16,2,0,326,30.191263,0.15,16.295443,131.3,52.31,12.085128,2092,40.902153,20,1560,17.437294,224.1,41.23385,82,3302,0,80.4,73.09,75.11,62.55,0,25.443392,36.57218
0,30.561184,2408,109.7,34.26653,0.76528233,5,2425,0,187.16747,23.797674,34.741573,False,53.25,103.4,0.0,2419,153,79.52,0,0.0,159.31,75.33,1,96.5,0,330,487,286,246.9,143,55.565216,2.46,117.59,63.41888,115.52,78.47,22.426504,33.43728,2,1.0,20.808834,53,59.57,14,36.581116,72.09,143,76.5,394647,76.80822,348,49.559807,25.226645,64.06396,29.631357,203.86,22.12,2,0,498,35.936043,0.0,4.7190943,229.79,15.17,7.00532,985,71.48324,7,1278,25.183681,205.94,32.746387,56,3088,0,108.2,95.25,104.01,66.89,75,17.118883,24.217194
3,20.90195,2787,152.3,47.187737,1.2569224,3,2582,27,420.3192,46.831154,48.232834,True,41.19,60.2,33.333332,2405,420,20.69,3,8.6,152.22,189.88,1,66.0,1,645,1392,515,205.62,281,66.08696,4.04,104.4,67.51812,126.42,32.26,34.770702,16.123587,3,,27.006004,65,36.31,21,32.481876,111.76,234,150.52,470327,63.97237,192,47.36007,10.27552,60.66829,25.633924,217.01,94.53,0,0,820,39.33172,0.32,12.790518,129.78,41.11,29.937294,2212,40.378338,17,1520,6.5524445,195.0,19.065113,288,3922,1,149.0,82.39,50.62,86.8,18,13.119923,60.480965
0,48.45452,3701,58.8,22.61211,0.98265713,3,4076,18,252.53357,21.82109,18.621737,False,78.65,189.6,0.0,4386,241,16.27,1,6.31,216.52,55.31,0,153.0,0,199,827,366,215.37,199,44.695652,3.19,45.06,86.11958,77.66,116.56,32.67412,22.007408,2,,14.120691,41,47.76,11,13.880418,106.07,167,70.84,320464,66.34322,79,66.69747,36.287785,76.07738,19.181837,279.57,24.03,0,2,502,23.92262,0.35,6.102144,233.99,19.81,7.61021,1329,72.07676,9,1028,5.1526475,246.97,60.0456,212,4022,0,71.4,62.27,70.69,45.84,0,24.485537,17.219263
0,32.968075,3042,106.6,30.972889,1.7627662,3,3120,15,247.40308,30.238218,33.759815,False,44.85,72.9,100.0,3204,245,43.75,1,7.29,148.38,106.3,0,104.1,0,320,681,294,227.12,49,55.913044,5.72,81.58,74.85901,125.22,98.11,28.244322,21.162668,1,,19.824957,53,47.67,21,25.140991,91.65,245,98.12,403996,69.99291,327,45.727142,31.030777,61.410213,34.447903,242.91,39.09,0,0,621,38.589787,0.49,6.67509,204.71,21.66,12.379655,1302,63.086685,10,1286,13.855459,199.27,23.087154,150,3820,1,97.8,111.78,66.91,64.33,54,14.185408,33.621155
2,34.506924,2663,111.9,36.328983,3.740053,3,2287,76,233.11096,33.73475,31.367384,True,60.49,128.3,57.142857,2052,240,74.08,7,15.57,120.42,59.64,1,123.1,0,93,950,382,252.98,206,60.695652,14.1,86.13,77.15385,192.21,82.83,29.156498,34.140247,3,1.0,28.70557,38,55.52,16,22.846153,109.92,176,127.18,485755,67.10345,298,31.941645,26.878021,49.015915,39.352787,290.87,31.66,3,0,436,50.984085,0.2,5.7135277,228.28,21.54,8.874811,1386,60.551723,13,1396,20.765825,184.79,35.96457,692,2554,4,129.6,148.36,105.21,108.22,109,19.628775,19.352953
1,40.00112,2114,138.1,27.3028,0.37746805,3,2417,5,165.33049,26.499315,38.71167,False,77.23,109.9,0.0,2620,197,30.0,0,2.67,112.87,159.77,0,142.7,2,200,498,390,295.92,200,55.869564,1.43,100.51,73.46901,207.18,40.54,21.5104,16.824503,2,,34.22817,42,33.37,16,26.530989,81.49,190,100.39,446406,78.11214,103,29.79358,12.149364,45.310562,35.97825,278.33,42.41,3,0,485,54.68944,0.53,2.4707,269.09,9.36,11.88821,983,71.02999,6,1285,8.409486,171.65,30.806751,180,2495,0,97.4,136.3,56.14,129.67,2,23.144932,47.881203
1,25.845154,2144,100.7,34.9274,1.5198939,3,2145,9,272.29916,37.62334,28.227842,False,83.88,121.0,0.0,2125,281,47.56,0,1.73,119.0,145.28,1,92.2,0,254,1107,680,266.5,420,59.608696,5.73,95.59,74.64456,200.44,61.37,27.790451,17.387966,5,2.0,31.593327,44,40.23,23,25.355438,104.77,260,141.84,467948,70.68965,92,31.564148,17.450523,46.83289,36.84252,281.41,64.84,3,0,512,53.16711,0.19,6.8461537,209.35,25.81,18.175701,1619,55.530502,12,1371,13.331839,176.56,33.918262,88,2351,0,124.6,138.9,61.15,119.11,79,23.851229,41.310284
