demo/inflicted,positioning/percent_farthest_from_ball,positioning/avg_distance_to_ball_no_possession,positioning/time_most_forward,positioning/percent_closest_to_ball,movement/percent_high_air,core/shots_against,positioning/avg_distance_to_ball,movement/count_powerslide,boost/bcpm,movement/percent_boost_speed,positioning/percent_most_forward,core/mvp,boost/time_boost_25_50,positioning/time_most_back,core/shooting_percentage,positioning/avg_distance_to_ball_possession,boost/bpm,boost/time_full_boost,core/shots,movement/time_powerslide,positioning/time_defensive_third,boost/time_boost_0_25,demo/taken,positioning/time_farthest_from_ball,core/assists,boost/amount_used_while_supersonic,boost/amount_collected_big,boost/amount_stolen,movement/time_ground,boost/amount_stolen_big,movement/avg_speed_percentage,movement/time_high_air,positioning/time_infront_ball,positioning/percent_behind_ball,positioning/time_offensive_half,boost/time_boost_50_75,movement/percent_low_air,boost/percent_boost_75_100,boost/count_stolen_big,positioning/goals_against_while_last_defender,positioning/percent_offensive_third,boost/count_collected_small,boost/avg_amount,boost/count_stolen_small,positioning/percent_infront_ball,movement/time_low_air,boost/amount_stolen_small,movement/time_boost_speed,movement/total_distance,movement/percent_ground,boost/amount_overfill,positioning/percent_defensive_third,boost/percent_boost_50_75,positioning/percent_defensive_half,positioning/percent_neutral_third,positioning/time_behind_ball,boost/time_zero_boost,core/goals_against,core/saves,boost/amount_collected_small,positioning/percent_offensive_half,movement/avg_powerslide_duration,movement/percent_supersonic_speed,movement/time_slow_speed,movement/time_supersonic_speed,boost/percent_zero_boost,boost/amount_collected,movement/percent_slow_speed,boost/count_collected_big,movement/avg_speed,boost/percent_full_boost,positioning/time_defensive_half,positioning/percent_most_back,core/score,positioning/avg_distance_to_mates,core/goals,positioning/time_closest_to_ball,positioning/time_neutral_third,boost/time_boost_75_100,positioning/time_offensive_third,boost/amount_overfill_stolen,boost/percent_boost_25_50,boost/percent_boost_0_25
0,23.536205,2419,84.4,41.51325,2.5422578,2,2793,20,237.81677,34.89019,30.467115,True,57.54,87.6,100.0,2942,185,52.7,3,4.31,139.92,29.82,0,65.2,0,8,712,131,228.27,0,59.782608,7.49,36.83,87.49915,110.05,74.34,19.978277,40.52086,0,,17.222185,34,54.69,11,12.50085,58.86,131,102.79,374160,77.47947,206,47.491684,27.344957,62.6468,35.286133,257.79,10.12,1,1,386,37.353203,0.22,1.4154305,187.65,4.17,3.653166,1098,63.694374,9,1375,19.023897,184.57,31.622267,533,3406,3,115.0,103.96,110.16,50.74,0,21.165306,10.968882
0,46.49484,3227,64.4,29.095373,0.987974,2,3790,10,137.75179,18.057306,23.24742,False,58.69,133.0,33.333332,4340,154,28.75,3,2.61,177.92,140.32,0,128.8,0,35,181,147,222.97,26,45.47826,2.9,36.37,87.609024,71.19,46.93,23.050457,9.892284,1,1.0,13.116653,40,30.88,11,12.390979,67.66,121,53.0,282662,75.96157,118,60.615974,17.194256,75.74611,26.267376,257.15,53.61,1,1,455,24.253881,0.26,0.31685463,239.58,0.93,19.352394,636,81.62584,3,1046,10.378312,222.33,48.010975,260,3762,1,80.6,77.1,27.0,38.5,73,21.502893,51.41057
0,29.384161,3117,125.1,28.517797,0.34770036,2,3038,8,280.052,42.161247,45.159195,False,43.63,56.2,100.0,2993,247,41.46,1,1.66,112.35,113.45,1,81.4,1,336,887,241,224.63,66,61.086956,1.01,85.02,70.7312,130.95,39.77,22.321672,26.660706,1,,27.117186,36,47.67,16,29.268795,64.84,175,122.47,374828,77.33062,328,38.677364,14.816884,54.91945,34.205456,205.46,34.61,1,0,406,45.08056,0.21,4.6819057,154.41,13.6,12.493683,1293,53.15684,12,1405,14.966429,159.53,20.287344,226,3566,1,79.0,99.36,71.56,78.77,49,16.254982,42.267426
0,50.57397,3420,100.7,21.911776,2.8409092,7,3299,1,452.24173,36.812737,36.351166,False,72.4,95.6,0.0,3093,423,19.3,0,0.1,172.8,72.93,0,140.1,1,549,1725,228,171.03,192,66.391304,8.35,101.43,65.49061,67.35,50.34,38.969788,29.171791,2,3.0,12.891262,33,56.65,3,34.509388,114.54,36,108.2,414829,58.1893,224,58.791504,18.221964,77.0856,28.317228,192.49,21.32,5,2,363,22.914398,0.1,19.481491,128.46,57.26,7.6961956,2088,43.705772,20,1527,6.9670057,226.57,34.510143,249,3457,0,60.7,83.23,80.59,37.89,7,26.207195,26.399044
1,29.63685,2706,84.6,38.083893,1.3251125,7,2786,11,288.93222,29.796293,30.539312,False,88.43,106.3,0.0,2959,280,46.93,2,4.54,192.62,80.36,0,82.1,0,243,1062,343,186.18,258,54.652172,3.89,90.05,69.3238,58.42,39.2,35.25344,25.744377,3,2.0,10.877193,24,51.76,8,30.676207,103.49,85,87.47,332188,63.421448,243,65.61745,13.995002,80.09879,23.505367,203.5,15.1,5,0,272,19.90121,0.41,7.6713448,183.57,22.52,5.45087,1334,62.53236,13,1257,16.941015,235.13,38.37268,186,3221,0,105.5,69.0,72.11,31.93,41,31.570868,28.689753
0,20.251245,2404,94.9,41.26056,0.0,7,2307,0,175.22202,20.704653,34.257454,False,18.42,76.7,0.0,2086,167,59.0,0,0.0,165.82,52.02,0,56.1,0,180,504,95,222.49,0,51.347828,0.0,93.05,68.38475,82.1,70.55,24.405409,45.122993,0,,12.268959,28,61.41,8,31.615248,71.83,95,60.94,317489,75.59459,227,56.34004,27.45991,72.10519,31.391003,201.27,14.39,5,0,305,27.894808,0.0,2.979649,224.62,8.77,5.194571,809,76.315704,7,1181,21.298101,212.22,27.68753,176,3164,1,114.3,92.39,115.93,36.11,0,7.1695466,20.247547
1,35.8321,3123,133.3,48.663864,0.3511725,6,2634,8,263.1117,37.713673,40.341373,False,77.86,147.6,50.0,2068,247,39.87,2,5.0,152.8,106.93,0,118.4,0,287,975,422,232.08,218,57.260868,1.21,99.43,71.143745,144.98,59.74,32.29336,26.0792,4,1.0,28.751778,42,50.48,17,28.856255,111.27,204,129.95,426802,67.35547,227,44.345123,18.05925,57.92437,26.903095,245.14,45.91,3,0,474,42.07563,0.62,5.2268043,196.61,18.01,13.894017,1449,57.05952,12,1317,12.066096,199.59,44.66907,280,3830,1,160.8,92.7,86.27,99.07,181,23.536879,32.324665
1,46.84805,3635,139.4,29.839907,0.0,6,3675,14,163.78659,26.70895,42.18745,False,71.35,152.8,0.0,3673,136,40.9,0,7.48,191.75,130.34,1,154.8,0,111,578,320,237.57,200,57.0,0.0,125.97,63.010925,124.96,35.65,30.241367,23.844057,2,1.0,27.62134,28,48.24,10,36.98908,102.99,120,90.96,362714,69.75864,32,56.30267,11.439116,63.307495,16.07599,214.59,41.12,3,1,324,36.692505,0.53,6.6478744,226.96,22.64,12.444391,902,66.64317,6,1311,12.377811,215.6,46.242775,129,3856,0,98.6,54.75,74.31,94.07,0,22.894274,41.82256
1,36.83793,3370,99.0,38.56978,2.1612663,6,3230,11,447.90012,36.776787,35.71944,False,51.72,76.9,0.0,3081,519,64.28,0,2.2,134.56,104.8,1,102.1,0,400,1731,456,164.78,371,68.13043,6.13,88.66,68.742065,109.14,20.45,39.741917,30.798105,4,1.0,24.475548,26,51.98,8,31.25793,112.72,85,104.31,385848,58.096817,73,47.44209,7.9967155,61.52029,28.082361,194.98,47.45,3,1,338,38.47971,0.2,18.710997,126.25,53.07,17.120075,2069,44.512215,18,1567,23.192379,174.49,27.745707,128,3743,0,106.9,79.65,78.76,69.42,28,20.224455,40.98072
0,30.929396,2766,136.1,35.25709,2.2483006,2,2481,12,171.04985,32.348583,41.18876,True,48.31,95.5,66.666664,2224,151,107.54,3,3.77,182.84,39.27,0,102.2,1,218,606,258,226.85,100,58.47826,7.74,109.47,68.201355,120.55,106.1,31.856735,41.60461,1,,24.031254,30,61.0,14,31.79864,109.67,158,111.36,433188,65.89496,312,53.11102,31.98963,64.98286,22.857723,234.79,16.83,1,0,336,35.017136,0.31,6.1873636,211.59,21.3,5.0933633,942,61.464054,9,1345,32.54547,223.71,28.901735,404,2795,2,116.5,78.69,137.99,82.73,3,14.565683,11.840082
0,45.09276,2992,87.8,29.143843,2.0379684,2,2809,2,248.94835,33.170532,26.571438,False,30.67,156.5,33.333332,2676,213,88.05,3,0.43,209.42,77.42,0,149.0,0,328,980,336,246.62,236,58.47826,7.01,76.72,77.69573,90.93,103.39,26.263918,35.015213,3,1.0,17.251505,34,51.6,9,22.30427,90.34,100,114.1,437096,71.69811,151,60.883217,31.770273,73.56455,21.865278,267.25,32.19,1,1,391,26.435446,0.21,4.7328334,213.6,16.28,9.741851,1371,62.09663,13,1345,26.647097,253.04,47.36253,280,3053,1,96.3,75.21,113.95,59.34,70,9.424454,23.790064
2,28.629362,2166,106.0,35.196564,2.1293752,2,2230,16,221.89268,38.045036,32.07941,False,30.18,90.3,0.0,2280,296,16.55,0,2.67,161.86,199.16,3,94.6,0,349,871,531,216.53,400,62.95652,7.13,100.05,70.12095,125.58,20.44,33.20392,15.731587,4,,22.822842,31,28.41,11,29.87905,111.18,131,127.39,455934,64.66671,28,48.339504,6.8958535,62.49552,28.837654,234.8,142.36,1,0,351,37.50448,0.17,7.4453473,182.52,24.93,43.083256,1222,54.509617,9,1448,5.008625,209.26,27.328028,52,2754,0,116.3,96.56,46.63,76.42,0,10.181843,67.19071
0,14.450771,1777,162.1,59.218536,1.2087573,1,1724,9,213.70024,28.91856,53.35923,True,71.62,48.6,66.666664,1669,199,29.94,3,2.57,130.09,108.46,0,43.9,0,154,546,527,205.18,245,55.347828,3.92,101.34,68.75116,157.59,49.84,35.522663,19.43656,4,1.0,31.939564,46,42.1,24,31.248844,115.2,282,93.78,377921,63.268574,260,40.114094,17.463821,51.40611,27.946346,222.96,38.53,2,0,536,48.593895,0.29,3.015819,220.73,9.78,12.683104,1082,68.06562,8,1273,9.855492,166.71,15.997892,390,3036,2,179.9,90.63,55.47,103.58,160,25.095484,38.00413
0,47.335327,3035,82.4,22.515553,1.0970911,1,3218,3,170.84169,19.871954,27.123999,False,86.38,129.8,0.0,3303,153,69.5,0,1.23,171.11,10.9,0,143.8,1,44,494,163,264.65,35,46.52174,3.53,67.48,79.02785,107.14,68.26,16.652164,42.3306,1,1.0,16.428392,32,57.29,11,20.972155,53.58,128,63.94,311326,82.25075,242,53.179386,23.779827,66.70189,30.392218,254.28,4.67,2,0,371,33.29811,0.41,0.9945301,254.62,3.2,1.5372461,865,79.133514,8,1070,22.877645,214.62,42.726883,240,3281,1,68.4,97.79,121.51,52.86,1,30.092316,3.7972476
0,39.961815,2939,58.4,18.10461,0.43722677,1,3171,28,264.26147,26.543615,19.223804,False,27.1,131.2,50.0,3204,194,70.07,2,4.6,180.61,76.39,1,121.4,1,216,1028,108,248.68,20,53.826088,1.4,64.46,79.86883,94.23,69.17,21.898815,41.910305,1,,15.580886,27,53.59,8,20.131166,70.12,88,84.99,361481,77.66396,299,56.40537,23.27154,70.57152,28.01374,255.74,24.87,2,0,310,29.42848,0.16,3.1418846,225.14,10.06,8.186576,1338,70.3145,14,1238,23.065275,225.97,43.18773,230,3183,1,55.0,89.7,124.57,49.89,87,9.117518,25.700634
1,56.68389,2896,112.2,39.797226,0.0,5,2573,18,332.40067,28.403467,36.933407,False,73.07,179.8,100.0,2212,312,88.32,1,8.3,173.1,53.47,0,172.2,0,334,1469,380,243.65,285,55.217392,0.0,89.63,72.267944,103.89,33.07,24.613243,42.949562,4,,18.48391,19,56.65,8,27.732054,79.55,95,91.8,375540,75.38676,635,53.558167,11.820423,67.85581,27.95792,233.57,29.01,4,2,214,32.14418,0.46,7.199877,208.13,23.27,9.549359,1683,64.39666,21,1270,29.072714,219.31,59.18562,356,2566,1,120.9,90.36,120.16,59.74,114,26.11788,19.112127
0,40.587246,1993,173.8,57.144737,1.1702987,5,1901,4,250.83116,35.53024,57.21057,False,90.61,120.5,0.0,1815,252,39.84,0,1.17,155.19,91.13,0,123.3,0,230,770,323,234.11,167,58.869564,3.77,115.8,64.05178,119.25,52.9,26.15633,21.007273,2,3.0,21.503738,43,43.25,13,35.94822,84.26,156,114.45,399846,72.67338,83,48.1762,17.809052,62.98078,30.320057,206.33,34.82,4,0,500,37.019215,0.29,3.5421584,196.26,11.41,11.461864,1270,60.927605,9,1354,13.114322,202.88,39.665558,228,2279,1,173.6,97.67,62.4,69.27,32,30.50431,30.679373
0,51.29088,2106,37.9,10.154905,0.0,5,2289,0,23.752151,6.6839294,65.23236,False,8.91,3.2,0.0,2648,224,0.0,0,0.0,19.68,15.31,0,29.8,0,0,0,0,55.09,0,47.52174,0.0,38.38,37.89644,38.28,0.0,10.843179,0.0,0,1.0,1.4077669,2,16.71,0,62.103558,6.7,0,4.13,23639,89.15682,0,31.844658,0.0,38.058254,66.74757,23.42,6.43,4,0,23,61.94175,0.0,0.3722285,57.43,0.23,11.067126,23,92.94384,0,1093,0.0,23.52,5.5077453,2,2237,0,5.9,41.25,0.0,0.87,0,36.787777,63.21222
1,27.341911,2186,141.2,41.040543,3.727694,5,2192,7,259.19467,32.677044,39.075687,True,128.75,103.1,100.0,2181,202,83.46,5,2.6,201.31,35.87,0,98.8,0,228,1154,333,227.35,290,57.086956,14.56,115.11,70.5292,123.92,87.94,38.065487,33.266396,5,1.0,17.122812,35,60.89,4,29.470798,148.68,43,127.63,462252,58.206818,750,51.539978,23.236275,68.273636,31.337208,275.48,15.9,3,1,407,31.72636,0.37,5.407343,241.83,21.12,4.400166,1561,61.915615,19,1313,23.09672,266.67,28.531895,794,2683,5,148.3,122.4,125.9,66.88,214,34.019447,9.477884
0,43.17144,2781,113.7,29.362114,2.2868044,5,2849,1,188.62598,25.42209,31.465338,False,52.28,150.7,0.0,2895,108,106.92,0,0.73,229.37,51.73,2,156.0,2,141,747,224,260.58,87,52.0,8.75,106.55,72.15253,107.49,45.48,29.610851,55.016247,1,1.0,17.4738,37,59.98,12,27.847473,113.3,137,97.27,405582,68.10234,250,59.945644,13.685604,71.90759,22.580563,276.07,16.5,3,0,389,28.092413,0.73,2.3704982,276.28,9.07,4.56621,1136,72.20741,10,1196,29.58904,275.14,41.70472,230,2954,0,106.1,86.4,182.83,66.86,18,15.731825,15.566321
1,41.289608,2607,108.1,32.074165,1.5419018,5,2578,15,221.33665,28.100056,29.915594,False,98.32,149.6,50.0,2558,209,43.77,2,2.5,227.24,70.61,2,149.2,0,255,791,96,252.31,0,56.086956,5.93,121.42,68.42872,96.69,40.54,32.85317,38.452724,0,1.0,11.011727,41,57.68,9,31.571281,126.35,96,108.07,417986,65.60493,212,59.0863,11.911618,74.85894,29.901974,263.17,24.66,3,0,542,25.14106,0.17,5.4915624,255.4,21.12,6.8244085,1333,66.40839,10,1290,12.112909,287.9,41.400307,156,2772,1,115.9,115.0,130.87,42.35,0,28.888758,20.7469
3,42.31354,3237,127.7,32.37858,2.3799667,7,2816,12,309.506,34.574192,35.3397,False,87.39,149.3,66.666664,2286,319,74.52,3,5.73,172.56,85.02,1,152.9,1,483,1468,623,268.76,480,59.391304,9.2,130.44,66.25533,167.71,70.18,28.093954,27.892876,7,2.0,33.63342,34,50.44,12,33.744667,108.6,143,133.65,445600,69.52607,431,44.641052,20.860209,56.614758,21.72552,256.11,33.4,6,0,396,43.385246,0.48,4.860824,234.12,18.79,9.243116,1864,60.564983,19,1366,20.622663,218.85,41.31728,374,2830,2,117.0,83.98,93.84,130.01,219,25.975687,25.27123
0,23.965683,2536,89.8,40.874496,0.67745095,7,2340,0,102.61519,22.515583,24.851252,False,91.66,125.9,50.0,2098,142,0.57,2,0.0,149.27,204.68,0,86.6,1,21,91,346,303.91,91,51.52174,2.63,107.26,72.37134,174.69,40.13,21.039618,1.3573732,1,3.0,22.589703,45,26.84,22,27.628664,81.68,255,87.41,416681,78.28293,8,38.44886,11.764878,55.00232,38.96144,280.96,66.35,6,0,527,44.99768,0.0,1.7026428,294.2,6.61,18.361698,618,75.78178,1,1185,0.1577418,213.53,34.841564,284,2637,1,147.7,151.26,4.63,87.7,8,26.871885,60.005863
1,42.67331,3085,145.0,26.871454,1.6036205,7,2894,1,73.88958,17.764933,40.1273,False,45.5,113.2,0.0,2629,96,26.4,0,0.67,134.25,225.05,1,154.2,0,142,108,131,295.66,0,50.260868,6.13,163.29,57.28412,189.19,29.12,21.051117,9.300848,0,1.0,28.880865,28,25.56,11,42.71588,80.47,131,67.91,395518,77.34526,91,35.120075,8.81356,50.5088,35.999058,218.98,140.67,6,0,337,49.491196,0.67,0.93127894,310.8,3.56,38.929016,445,81.30379,2,1156,7.305936,193.08,31.326967,2,2756,0,97.1,137.61,30.73,110.4,0,13.771187,68.11441
0,41.292747,3121,132.8,34.48276,1.828587,5,3031,2,206.5503,34.55239,38.32059,False,86.73,115.8,100.0,2967,184,67.4,2,0.86,156.68,49.51,1,143.1,1,270,801,296,243.82,201,57.608696,6.71,109.99,70.025894,145.06,72.07,31.726395,38.11533,3,1.0,22.095654,35,56.03,8,29.974112,116.42,95,126.79,446075,66.44502,406,42.69791,21.410536,60.468727,35.20643,256.96,10.78,4,0,392,39.53127,0.43,4.1558795,224.91,15.25,3.1106625,1193,61.29173,12,1325,19.448854,221.89,33.415092,358,3134,2,119.5,129.19,128.3,81.08,98,25.765724,14.708417
1,43.803204,3415,133.7,30.038956,2.4344623,5,3084,5,201.35623,32.61629,38.58029,False,60.55,130.4,50.0,2576,198,67.82,2,1.61,171.04,49.38,0,151.8,1,387,782,258,242.58,130,62.782608,8.85,114.43,68.522545,129.4,74.64,30.83652,42.55882,2,1.0,22.066956,33,57.57,11,31.477457,112.1,128,118.57,459096,66.72902,422,47.049763,23.22918,64.40361,30.883284,249.1,62.62,4,1,381,35.59639,0.32,7.5427065,217.54,27.42,18.069544,1163,59.841003,12,1444,19.570047,234.12,37.628048,356,3155,1,104.1,112.27,136.75,80.22,72,18.844143,15.367857
1,28.019047,2510,96.8,39.30169,0.96504736,5,2521,2,122.23345,19.07877,27.932478,False,103.39,142.5,0.0,2545,120,14.35,2,1.01,176.07,153.15,0,97.1,0,201,213,156,289.23,0,46.826088,3.57,110.53,70.121376,139.33,52.47,20.849888,9.45558,0,2.0,23.839645,42,36.42,13,29.878626,77.13,156,70.58,360328,78.18507,301,47.595493,15.374474,62.33612,28.564865,259.4,69.25,4,0,493,37.663883,0.51,2.3625453,290.62,8.74,19.982687,706,78.558685,6,1077,4.1408167,230.6,41.11961,80,2759,0,136.2,105.67,32.27,88.19,0,30.294775,44.875175
1,13.619968,2109,163.3,49.660946,1.8756249,6,1983,8,164.65157,24.86149,47.121628,True,65.27,58.7,80.0,1815,140,29.81,5,2.57,178.04,112.72,0,47.2,0,143,550,295,245.91,151,51.826088,6.94,135.97,63.25135,144.89,68.81,31.66401,24.916338,2,,27.202703,35,47.4,12,36.74865,117.16,144,91.99,386951,66.460365,152,48.11892,20.933983,60.84054,24.67838,234.03,50.53,3,0,401,39.15946,0.32,2.8728952,267.39,10.63,14.580869,951,72.26562,7,1192,8.6019335,225.11,16.938393,637,3517,4,172.1,91.31,81.9,100.65,48,19.857012,34.29267
0,40.600204,2896,99.0,29.80811,3.0204697,6,3220,30,318.74188,33.41896,28.567307,False,65.1,132.4,0.0,3465,293,51.46,0,4.15,214.2,173.6,0,140.7,1,263,1307,215,247.1,68,60.260868,11.17,94.6,74.420685,111.15,39.0,30.161432,21.518198,1,2.0,16.92445,42,39.33,13,25.579319,111.54,147,123.59,468556,66.81809,370,57.920067,11.02193,69.94484,25.155481,275.23,103.44,3,1,534,30.05516,0.14,7.774052,217.48,28.75,29.848507,1841,58.806988,17,1386,14.849229,258.67,38.205162,152,3614,0,103.3,93.03,76.14,62.59,31,18.398144,49.061718
0,53.700768,4183,100.9,23.777233,0.5058002,6,3914,8,247.4102,24.852934,29.115568,False,75.61,182.0,0.0,3651,225,49.31,0,2.86,238.47,39.1,2,186.1,1,509,1000,470,276.2,387,57.217392,1.84,90.74,75.05635,84.42,101.92,23.569191,33.75837,5,1.0,14.17929,37,56.1,7,24.943647,85.74,83,90.41,426140,75.92502,612,65.55516,31.165337,76.79367,20.265553,273.04,10.31,3,0,429,23.206335,0.36,8.469404,242.56,30.81,2.9750397,1429,66.677666,16,1316,14.228827,279.36,52.517677,128,4036,0,82.4,73.72,110.4,51.58,112,23.120203,11.956089
0,54.2925,3908,116.8,24.215689,0.0,3,3799,29,170.09593,20.600782,36.030476,True,81.21,153.3,66.666664,3742,142,58.03,3,15.82,171.26,85.14,0,176.0,0,39,469,231,257.64,100,47.608696,0.0,82.08,75.51532,120.13,83.37,23.147594,23.633028,1,,21.361454,38,46.02,11,24.484684,77.6,131,69.06,341357,76.8524,135,51.087315,25.495413,64.1649,27.551235,253.15,24.19,1,0,450,35.8351,0.55,3.579632,254.17,12.0,7.462134,919,75.81959,6,1095,17.9011,215.1,47.29,342,4138,2,78.5,92.36,77.28,71.61,0,24.834862,26.036697
1,21.007496,2235,133.6,46.734737,3.7302897,3,2244,42,371.84192,40.519596,41.212944,False,60.3,57.1,0.0,2219,340,53.59,2,5.25,108.86,78.82,1,68.1,1,227,1655,802,176.75,599,58.608696,12.42,106.83,67.9141,173.96,64.11,43.18366,37.375202,7,1.0,35.519913,31,57.06,17,32.0859,143.78,203,134.91,426995,53.08605,446,32.696583,19.755331,47.750343,31.783504,226.12,27.18,1,1,354,52.249653,0.12,5.081844,181.12,16.92,8.384489,2009,54.398556,21,1348,16.531448,158.98,17.614214,232,3655,0,151.5,105.82,121.29,118.26,101,18.58129,24.28818
0,35.907085,3756,79.9,31.00225,1.2822808,3,3453,0,81.62383,12.324803,24.64756,False,85.34,156.1,0.0,3201,92,3.05,0,0.0,198.76,210.34,0,116.4,0,239,87,126,247.41,0,42.826088,4.3,83.09,75.22216,106.84,6.66,24.938868,3.4427695,0,,22.874609,30,21.8,11,24.777838,83.63,126,41.33,291209,73.778854,12,59.26942,2.12698,68.1398,17.85597,252.25,54.35,1,2,354,31.860203,0.0,2.4035308,285.95,8.06,16.765894,441,85.27166,1,985,0.9408643,228.5,48.153748,171,4004,0,100.5,59.88,10.78,76.71,0,27.254726,67.17552
0,34.642315,2435,97.5,37.727116,2.7084947,5,2333,27,225.99252,27.686172,30.07681,False,40.78,126.2,0.0,2212,220,30.98,0,10.37,190.37,191.25,0,112.3,0,366,743,214,213.03,87,52.826088,9.1,81.04,75.8788,97.27,30.72,33.885944,19.201082,1,,15.628907,41,35.48,11,24.1212,113.85,127,93.02,383137,63.40556,56,56.661114,9.446785,71.04887,27.709984,254.93,47.64,2,2,478,28.951128,0.38,7.661171,217.22,25.74,14.695992,1221,64.652664,8,1215,9.556714,238.71,38.93019,226,2755,0,122.3,93.1,62.44,52.51,12,12.54036,58.81177
1,36.27726,2309,120.1,34.950794,2.014663,5,2443,27,162.8775,25.640032,37.048462,False,94.87,123.5,50.0,2537,183,17.87,2,11.73,190.18,121.3,0,117.6,0,87,373,186,219.19,0,52.391304,6.76,103.91,69.032005,106.01,59.36,32.660786,11.756981,0,1.0,20.70096,43,36.82,16,30.96799,109.59,186,86.03,380252,65.32455,126,56.67879,19.011017,68.40521,22.620255,231.63,70.65,2,0,507,31.59479,0.43,3.5525885,237.58,11.92,21.794119,880,70.80738,5,1205,5.51254,229.52,38.097294,224,2739,1,113.3,75.9,36.71,69.46,0,30.383677,38.84832
0,36.030476,2515,112.7,28.53441,1.832327,5,2511,0,176.94418,32.954853,34.76571,False,48.77,95.5,0.0,2531,180,99.57,1,0.0,194.77,60.15,1,116.8,1,295,721,204,236.27,160,57.652172,6.1,104.73,68.541046,81.98,27.52,27.196539,52.705467,2,1.0,11.504611,23,56.32,4,31.458952,90.54,44,109.71,392116,70.97113,320,58.505302,9.539326,75.374725,29.990088,228.18,29.31,2,0,235,24.625275,0.0,3.0909255,212.91,10.29,9.041552,956,63.95422,10,1326,30.715364,250.93,29.45985,168,2670,0,92.5,99.84,152.05,38.3,43,16.905266,20.849943
0,36.26512,2502,95.6,35.261738,3.253565,6,2759,1,173.38455,33.72852,27.406685,True,59.18,131.4,60.0,2953,169,48.17,5,0.28,184.27,118.97,2,126.5,0,209,510,230,250.52,0,55.869564,11.91,84.25,76.985275,134.18,67.47,28.309566,28.661053,0,2.0,22.62682,43,45.42,20,23.014723,103.63,230,123.47,429734,68.43687,213,50.337368,19.596283,63.345806,27.035812,281.82,36.64,3,1,498,36.65419,0.28,2.3001065,234.18,8.42,10.503984,1008,63.97137,8,1285,13.809414,231.89,37.669853,503,2909,3,123.0,98.97,98.68,82.83,3,17.1885,34.55417
2,30.90419,2851,141.2,41.941402,1.916442,6,2474,0,311.16333,32.080864,40.47933,False,57.31,129.8,33.333332,2159,328,20.26,3,0.0,182.14,176.42,0,107.8,1,374,1369,283,219.42,135,58.173912,7.11,107.6,70.99731,144.58,46.35,38.9407,17.686476,2,1.0,25.29919,34,38.42,13,29.002695,144.47,148,119.02,452972,59.142857,130,49.09434,13.621937,61.030697,25.606468,263.4,64.03,3,1,440,38.9693,0.0,10.210242,214.1,37.88,18.356173,1809,57.708897,15,1338,5.808153,226.43,37.21117,306,3077,1,146.3,95.0,60.18,93.86,64,16.843004,51.84859
0,37.526516,2883,122.4,25.772604,1.7893661,6,2836,13,308.4112,29.221827,35.08973,False,36.49,104.6,0.0,2790,349,69.06,2,5.36,170.43,171.38,0,130.9,2,762,1379,241,282.24,130,56.652172,6.65,120.41,67.600365,158.97,41.79,22.266172,24.152388,2,,26.374279,35,30.05,10,32.39963,82.75,111,108.6,444239,75.944466,232,45.857666,12.695953,57.225887,27.768064,251.23,106.33,3,0,414,42.774117,0.41,8.15036,232.75,30.29,30.482769,1793,62.627808,17,1303,19.798176,212.68,29.986813,216,2910,0,89.9,103.2,79.5,98.02,69,11.085794,52.065865
1,38.84525,3074,126.0,30.961527,2.2913437,10,3018,3,358.8097,38.839386,36.12178,False,48.84,129.2,50.0,2932,410,101.79,4,2.58,198.7,116.99,2,135.5,1,916,1743,289,220.85,200,66.26087,8.28,109.04,69.8251,114.01,48.11,36.592316,34.923195,2,1.0,20.265112,31,44.54,8,30.174894,132.23,89,140.35,496671,61.116337,575,54.986717,14.63422,68.45062,24.748175,252.32,53.41,4,1,343,31.549381,0.86,14.514611,168.56,52.45,15.311622,2086,46.646004,23,1524,29.181238,247.36,37.03916,442,3366,2,108.0,89.43,114.81,73.23,0,14.856274,35.58631
0,30.93286,2678,130.2,35.892437,2.3099031,10,2718,7,190.06937,25.572775,37.32584,False,87.23,102.3,50.0,2803,211,51.33,2,3.78,187.87,96.27,0,107.9,1,169,469,226,254.77,100,54.869564,8.6,115.01,69.10907,129.46,82.89,29.260561,21.20504,1,1.0,23.955843,50,44.21,11,30.890924,108.94,126,95.21,429550,68.42953,138,50.460636,24.517864,65.227905,25.583519,257.3,20.92,4,1,636,34.772102,0.54,4.9582334,258.64,18.46,5.9973626,1105,69.468994,6,1262,14.715325,242.85,29.327446,319,3299,1,125.2,95.25,71.69,89.19,5,25.801584,28.475508
1,35.634422,2889,95.2,34.115017,3.1310575,10,2919,28,262.14093,27.129549,27.292013,False,88.97,141.5,0.0,2997,249,70.01,0,6.93,206.17,94.42,0,124.3,0,421,1104,349,269.15,270,56.695652,11.63,108.57,70.770515,89.28,51.67,24.407711,28.69407,4,2.0,12.610381,33,53.14,7,29.229485,90.66,79,100.77,438741,72.461235,297,55.5056,15.6742,75.96381,31.884018,262.87,42.51,4,0,420,24.036182,0.25,6.657872,245.94,24.73,12.186801,1524,66.21258,14,1304,20.070522,282.16,40.565334,94,3284,0,119.0,118.43,94.59,46.84,129,26.989231,28.6425
