demo/inflicted,positioning/percent_farthest_from_ball,positioning/avg_distance_to_ball_no_possession,positioning/time_most_forward,positioning/percent_closest_to_ball,movement/percent_high_air,core/shots_against,positioning/avg_distance_to_ball,movement/count_powerslide,boost/bcpm,movement/percent_boost_speed,positioning/percent_most_forward,core/mvp,boost/time_boost_25_50,positioning/time_most_back,core/shooting_percentage,positioning/avg_distance_to_ball_possession,boost/bpm,boost/time_full_boost,core/shots,movement/time_powerslide,positioning/time_defensive_third,boost/time_boost_0_25,demo/taken,positioning/time_farthest_from_ball,core/assists,boost/amount_used_while_supersonic,boost/amount_collected_big,boost/amount_stolen,movement/time_ground,boost/amount_stolen_big,movement/avg_speed_percentage,movement/time_high_air,positioning/time_infront_ball,positioning/percent_behind_ball,positioning/time_offensive_half,boost/time_boost_50_75,movement/percent_low_air,boost/percent_boost_75_100,boost/count_stolen_big,positioning/goals_against_while_last_defender,positioning/percent_offensive_third,boost/count_collected_small,boost/avg_amount,boost/count_stolen_small,positioning/percent_infront_ball,movement/time_low_air,boost/amount_stolen_small,movement/time_boost_speed,movement/total_distance,movement/percent_ground,boost/amount_overfill,positioning/percent_defensive_third,boost/percent_boost_50_75,positioning/percent_defensive_half,positioning/percent_neutral_third,positioning/time_behind_ball,boost/time_zero_boost,core/goals_against,core/saves,boost/amount_collected_small,positioning/percent_offensive_half,movement/avg_powerslide_duration,movement/percent_supersonic_speed,movement/time_slow_speed,movement/time_supersonic_speed,boost/percent_zero_boost,boost/amount_collected,movement/percent_slow_speed,boost/count_collected_big,movement/avg_speed,boost/percent_full_boost,positioning/time_defensive_half,positioning/percent_most_back,core/score,positioning/avg_distance_to_mates,core/goals,positioning/time_closest_to_ball,positioning/time_neutral_third,boost/time_boost_75_100,positioning/time_offensive_third,boost/amount_overfill_stolen,boost/percent_boost_25_50,boost/percent_boost_0_25
0,51.548172,3068,76.6,21.276596,1.0620981,5,3220,6,117.540215,16.423862,33.125755,False,33.64,100.1,0.0,4049,107,14.7,0,2.14,162.58,142.49,0,119.2,0,0,117,47,201.66,0,46.217392,2.61,90.52,63.165817,51.81,8.89,16.875559,16.344893,0,1.0,8.508993,28,30.26,4,36.834183,41.47,47,40.36,219968,82.06234,82,66.159355,4.0195327,78.91675,25.331652,155.23,42.47,4,0,336,21.08326,0.36,0.4801823,204.2,1.18,18.3662,453,83.095955,2,1063,6.3570313,193.93,43.288357,68,3217,0,49.2,62.25,36.15,20.91,0,15.210018,64.42555
0,29.579657,2360,68.2,40.78014,7.479407,5,2261,4,177.47794,42.40939,29.493164,False,50.89,74.0,0.0,1803,201,36.91,0,0.8,174.26,55.88,1,68.4,0,27,301,72,157.45,0,62.652172,18.16,89.3,63.220757,38.48,31.42,27.672981,31.956276,0,2.0,5.0123563,35,54.07,6,36.779243,67.19,72,102.97,322251,64.84761,229,71.77101,15.470974,84.151566,23.21664,153.5,15.02,4,0,383,15.848434,0.2,4.1392093,129.78,10.05,6.4954157,684,53.4514,5,1441,15.961771,204.32,32.001385,14,2830,0,94.3,56.37,64.9,12.17,0,25.057858,27.514894
1,17.695452,1947,57.9,52.36198,5.6333675,2,1985,21,349.87323,41.908245,29.95809,True,26.74,76.1,40.0,1912,385,17.03,5,2.83,63.95,66.35,2,34.2,0,261,832,305,121.83,200,62.04348,10.94,51.28,73.59559,104.12,42.24,31.632336,26.550882,2,,33.305866,27,49.87,9,26.40441,61.43,105,81.39,260460,62.73429,267,32.929966,22.925373,46.385166,33.76416,142.93,26.99,0,0,295,53.614826,0.13,7.8729215,97.53,15.29,13.964919,1127,50.218838,11,1427,8.811507,90.08,39.374966,396,3301,2,101.2,65.57,48.92,64.68,0,14.51289,36.010857
0,28.716303,2402,56.5,31.510323,0.16481869,2,2304,15,74.19672,15.133353,29.233713,False,62.02,63.5,100.0,2179,75,0.0,1,5.72,43.08,32.27,0,55.5,0,57,0,119,151.49,0,51.217392,0.33,68.61,65.7327,118.09,87.53,24.173407,3.0810235,0,,37.328938,20,37.94,10,34.267307,48.4,119,30.3,221600,75.66177,0,21.516333,46.65778,41.01988,41.154728,131.61,7.09,0,0,239,58.98012,0.38,2.517231,164.88,5.04,3.668443,239,82.34942,0,1178,0.0,82.13,32.85559,116,3121,1,60.9,82.4,5.78,74.74,0,33.0597,17.201492
10,56.19082,3656,78.1,15.677549,3.0062423,2,3356,52,664.666,45.338326,40.40979,False,47.35,59.1,0.0,3110,611,29.07,0,6.44,52.56,74.16,0,108.6,0,782,1589,1064,144.59,703,79.21739,6.02,85.89,57.108616,123.03,26.95,24.789013,24.566841,9,,45.415962,45,48.78,27,42.891384,49.64,361,90.79,343910,72.20474,191,26.24588,13.69341,38.564865,28.338161,114.36,17.46,0,0,552,61.43513,0.12,30.067415,49.25,60.21,9.033993,2141,24.594257,20,1822,15.041134,77.23,30.578981,36,3570,0,30.3,56.75,48.35,90.95,64,24.058737,37.681015
1,39.323227,2349,80.9,41.44461,2.3877318,6,2537,1,282.1959,30.827257,41.85854,False,40.14,70.5,0.0,2663,296,77.07,2,0.32,109.6,51.01,0,76.0,0,416,747,284,148.11,251,59.52174,4.78,84.41,57.83295,63.5,38.55,23.627554,30.995958,3,1.0,18.32351,14,47.43,3,42.16705,47.3,33,61.71,258481,73.98471,156,54.750725,20.509684,68.280136,26.925768,115.77,27.94,3,0,162,31.719866,0.32,9.661305,119.13,19.34,14.45646,909,59.51144,9,1369,39.876854,136.69,36.477467,70,2818,0,80.1,53.9,58.26,36.68,48,21.355608,27.138754
0,25.249651,1856,52.3,46.929165,2.2318032,6,2060,0,65.50422,33.845608,27.060589,False,28.97,77.7,0.0,2136,113,0.0,0,0.0,116.25,115.8,1,48.8,0,58,0,23,132.89,0,55.347828,4.4,87.71,55.513287,53.83,19.52,30.362669,0.0,0,2.0,16.042807,18,20.58,2,44.48671,59.86,23,66.73,224897,67.40553,0,58.96226,11.881429,72.6973,24.994928,109.45,77.56,3,1,211,27.302698,0.0,2.7541082,125.0,5.43,40.130386,211,63.400284,0,1273,0.0,143.33,40.20282,64,2880,0,90.7,49.28,0.0,31.63,0,17.633451,70.485115
1,49.671444,2973,67.5,22.973042,2.8428485,6,3001,3,104.93092,39.51736,34.925232,False,40.9,98.9,0.0,3045,245,9.76,0,0.64,89.65,55.66,10,96.0,0,123,153,124,116.1,53,58.347828,4.83,89.87,47.10418,48.92,7.67,28.822836,15.273941,1,,14.374007,17,29.88,6,52.895824,48.97,71,67.14,192666,68.33431,46,52.76944,6.234759,71.2066,32.856556,80.03,23.34,3,0,185,28.79341,0.21,5.7680984,92.96,9.8,12.076369,338,54.714535,2,1342,5.04993,120.98,51.171936,16,3268,0,44.4,55.82,18.79,24.42,46,33.246628,45.24468
0,49.804604,3152,51.1,32.23322,1.9140165,16,3257,11,145.99081,20.60658,14.5762615,False,54.03,252.9,0.0,3473,160,29.7,0,4.41,318.82,177.67,0,174.6,0,51,499,11,239.86,0,45.086956,7.15,70.72,81.069145,25.37,55.74,33.876755,13.036638,0,6.0,4.2749686,30,36.07,1,18.930857,126.55,11,76.98,315309,64.20923,108,85.34411,16.863825,93.20877,10.380919,302.85,35.52,7,6,354,6.79123,0.4,2.773242,286.23,10.36,10.132071,853,76.62018,6,1037,8.471917,348.2,72.139656,536,3732,0,113.0,38.78,43.09,15.97,0,16.346474,53.753063
0,33.26012,2725,145.3,33.34569,0.719386,16,2782,0,147.36002,26.686811,41.446785,False,41.35,81.7,0.0,2844,122,34.07,1,0.0,210.17,142.9,0,116.6,0,3,398,367,248.94,255,54.434784,2.69,188.17,49.679092,113.55,28.51,32.706657,30.130373,3,,19.123901,40,36.69,10,50.320908,122.3,112,99.79,405863,66.57396,111,56.205708,9.362582,69.633354,24.670393,185.77,65.88,7,0,463,30.366646,0.0,0.7461289,271.35,2.79,18.792252,861,72.567055,5,1252,9.718458,260.38,23.304901,36,3079,0,116.9,92.25,91.75,71.51,44,13.579192,46.927845
0,27.726274,2620,155.7,35.39949,3.5444865,16,2498,0,196.65117,36.137714,44.413383,False,15.6,75.4,0.0,2369,233,13.89,0,0.0,188.99,286.01,0,97.2,0,403,700,321,265.24,200,62.130436,13.25,182.56,51.163662,117.18,4.28,25.501577,10.503526,2,1.0,18.157986,37,18.22,10,48.836338,95.33,121,135.09,491133,70.95393,0,50.555065,1.252231,68.654205,31.28695,191.26,251.5,7,0,449,31.3458,0.0,5.323418,218.83,19.9,71.74031,1149,58.53887,7,1429,3.9621189,256.65,21.50783,32,2975,0,124.1,116.96,35.9,67.88,0,4.564206,83.68004
0,32.375843,2979,91.0,38.109367,1.7860997,1,2734,18,242.86162,32.398888,25.957726,True,46.6,138.5,37.5,2631,193,111.68,8,3.18,155.28,39.64,0,113.5,2,62,1130,172,277.98,84,54.782608,6.62,26.46,92.8608,162.39,88.55,23.2139,49.092762,3,,26.246492,28,66.74,8,7.1391954,86.04,88,120.08,418718,75.0,526,41.8951,25.79001,56.185413,31.858406,344.17,12.09,0,1,289,43.814587,0.18,3.9878044,235.77,14.78,3.4486692,1419,63.613308,17,1260,31.85669,208.24,39.507088,747,3451,3,133.6,118.08,168.56,97.28,224,13.572157,11.545071
0,47.32293,3748,99.0,28.410873,0.66065574,1,3788,11,296.77383,27.78274,28.239723,False,46.17,173.0,42.857143,3914,293,101.29,7,7.46,214.01,74.81,0,165.9,0,498,1414,407,238.2,266,56.391304,2.44,54.05,85.365395,122.45,78.7,34.844177,33.753567,4,,22.11843,27,48.83,12,14.634609,128.69,141,102.61,403290,64.49516,188,57.945465,26.109747,66.84537,19.936098,315.28,19.18,0,0,320,33.15463,0.68,10.59486,227.59,39.13,5.47109,1734,61.622395,16,1297,28.892944,246.88,49.3482,519,3677,3,99.6,73.63,101.74,81.69,133,15.317498,24.819191
0,32.23322,3004,163.4,34.458168,0.33415076,1,2898,8,185.01297,28.753134,46.609802,False,37.28,88.0,100.0,2853,213,4.51,1,5.72,127.19,275.52,0,113.0,2,254,100,351,286.35,0,53.913044,1.24,85.32,77.00827,170.38,9.97,22.50128,6.0431404,0,,29.523836,74,14.29,29,22.991728,83.5,351,106.7,416712,77.16457,0,34.274704,2.902221,54.086605,36.20146,285.77,185.94,0,0,981,45.913387,0.71,3.5112777,251.36,13.03,53.039333,1081,67.73559,1,1240,1.2864764,200.71,25.101976,260,3409,1,120.8,134.34,20.76,109.56,0,10.852036,80.2026
0,37.490757,2929,146.4,37.035984,0.73693556,2,2897,0,295.54886,36.377815,41.612183,True,58.6,134.3,60.0,2910,289,23.59,5,0.0,166.98,171.03,1,131.9,1,203,1096,435,269.78,200,56.565216,2.74,78.37,78.92203,150.34,66.99,26.7045,14.595031,2,1.0,23.13216,55,36.04,20,21.07797,99.29,235,135.26,440596,72.55856,87,44.908825,19.288244,59.56537,31.959011,293.44,54.61,1,0,637,40.43463,0.0,4.658168,219.24,17.32,15.522141,1733,58.964012,13,1301,6.705133,221.47,38.172928,567,3163,3,130.3,118.83,50.69,86.01,0,16.872534,49.24419
0,36.098003,2765,106.0,40.10574,2.13861,2,2977,12,266.89783,32.064,30.129044,False,125.56,144.5,66.666664,3134,281,41.96,3,4.03,205.12,137.44,0,127.0,0,569,1059,301,238.0,187,58.913044,8.02,70.78,81.125336,111.38,12.93,34.39642,19.356443,2,,18.647503,47,42.36,11,18.874666,128.99,114,120.24,462771,63.464977,276,54.697212,3.7789338,70.29867,26.65529,304.22,45.49,1,0,506,29.701334,0.34,9.506667,219.11,35.65,12.929907,1565,58.429333,13,1355,11.926553,263.62,41.07214,341,3109,2,141.1,99.96,66.23,69.93,32,36.69628,40.168343
0,39.110912,2776,102.8,23.620033,0.14714298,2,3008,0,118.18543,11.199215,29.219486,False,110.99,120.6,100.0,3146,82,46.93,1,0.0,178.45,114.14,0,137.6,0,162,257,106,320.29,0,47.913044,0.54,83.99,77.11382,141.14,56.1,12.577999,17.523022,0,,20.6485,40,50.25,10,22.886183,46.16,106,41.1,335224,87.27485,173,48.623978,16.452578,61.541187,30.72752,283.0,38.02,1,0,436,38.458813,0.0,1.5368265,320.25,5.64,10.806663,693,87.263954,4,1102,13.339208,225.85,34.278893,142,2905,1,83.1,112.77,59.75,75.78,14,32.550297,33.474102
0,35.160023,2935,107.9,39.565685,0.2912881,9,2625,4,260.07617,32.22608,30.669092,False,79.63,157.9,50.0,2114,209,29.21,2,2.27,229.51,147.67,0,123.7,0,358,1084,302,265.4,218,57.782608,1.09,131.53,64.85034,111.51,27.72,28.784075,25.911509,3,4.0,19.546219,37,43.7,7,35.14965,107.71,84,120.59,450324,70.924644,317,61.33515,8.053224,70.19963,19.11863,242.67,60.31,6,0,441,29.80037,0.57,5.5237837,232.94,20.67,17.142288,1525,62.25013,14,1329,8.302541,262.68,44.8809,206,3302,1,139.2,71.54,89.19,73.14,81,23.134132,42.90114
1,33.39776,2870,125.0,32.63032,0.5270057,9,2853,0,301.34726,29.894066,35.52953,False,65.13,99.0,0.0,2873,297,64.67,0,0.0,167.94,196.86,0,117.5,0,459,1349,502,244.8,333,60.47826,1.97,169.58,54.63471,144.57,18.82,33.98518,20.836153,4,2.0,22.142265,35,31.52,14,45.36529,127.04,169,111.75,477736,65.487816,151,44.926567,5.305593,61.326305,32.931168,204.23,80.06,6,1,418,38.673695,0.0,7.516987,233.97,28.1,22.755955,1767,62.588943,15,1391,18.381557,229.25,28.139389,108,2998,0,114.8,123.1,73.91,82.77,66,18.36096,55.49729
0,39.565685,3284,121.1,28.139389,3.1988227,9,3125,0,192.88272,28.41612,34.42101,False,33.09,121.5,0.0,2864,277,16.97,0,0.0,174.31,221.4,0,139.2,0,354,600,300,289.89,200,58.652172,11.74,158.9,56.704174,129.49,2.79,17.814226,14.157019,2,,18.810963,45,15.8,9,43.29582,65.38,100,104.29,438568,78.98695,9,47.49332,0.9308999,64.71758,33.69571,208.11,192.2,6,0,531,35.282417,0.0,6.288657,239.64,23.08,54.630207,1131,65.29523,6,1349,4.8234887,237.52,34.534706,18,3243,0,99.0,123.67,42.43,69.04,9,11.040673,73.871414
1,54.268635,2489,162.9,60.58908,4.2868896,10,2276,2,356.43564,40.632896,50.71922,False,75.77,203.3,33.333332,1995,342,50.43,3,1.3,209.6,104.49,2,174.3,0,303,1639,237,179.42,157,62.95652,14.59,130.95,61.52377,86.65,50.39,42.99524,27.673252,2,5.0,14.056532,24,47.35,7,38.47623,146.33,80,138.29,443276,52.717873,381,61.585472,15.801192,74.54017,24.357996,209.39,39.25,7,1,269,25.459835,0.65,9.252513,170.56,31.49,12.220562,1908,50.114597,21,1448,15.701476,253.69,63.29784,300,3056,1,194.6,82.9,88.25,47.84,44,23.759798,32.76576
0,59.876987,2706,138.8,39.997284,1.4612311,10,2547,4,107.044556,12.460432,47.16757,False,68.39,150.0,100.0,2363,131,70.74,1,1.37,196.4,70.27,1,176.2,0,160,388,264,259.08,192,54.695652,4.57,151.45,51.57474,72.64,41.07,15.69944,18.252523,2,2.0,11.085886,12,24.95,6,48.42526,49.1,72,38.97,302545,82.839325,111,62.79977,18.680067,76.77378,26.114346,161.3,20.49,7,0,137,23.22622,0.34,3.0919266,264.11,9.67,6.9629936,525,84.44763,5,1258,24.039148,240.11,50.9736,162,2702,1,117.7,81.67,40.13,34.67,7,31.106155,31.961243
0,17.619604,2758,22.2,12.368729,7.1263366,10,2285,0,108.51809,11.519005,25.904318,False,4.43,15.6,0.0,1874,275,11.93,0,0.0,38.99,23.76,0,15.1,0,44,132,11,44.57,0,49.260868,4.93,29.82,56.901283,12.3,11.37,28.447529,18.58407,0,,5.737823,2,36.14,1,43.098713,19.68,11,7.97,52968,64.42613,67,56.352074,23.399876,82.22286,37.910103,39.37,18.7,7,0,23,17.777134,0.0,5.6366525,57.32,3.9,21.820305,155,82.84434,2,1133,13.920654,56.89,18.203035,4,2812,0,10.6,26.23,9.03,3.97,0,9.117102,48.89895
1,31.166325,3040,79.0,43.215645,1.7706505,4,2596,5,263.40372,33.813198,24.5968,True,73.72,154.7,66.666664,2270,192,67.46,6,1.4,137.76,33.25,0,100.1,0,138,942,423,221.24,205,60.434784,6.15,42.41,87.78936,145.24,61.38,34.532,47.803303,3,1.0,25.595991,43,62.61,19,12.210641,119.94,218,117.44,412737,63.69735,445,39.663708,19.030788,58.182655,34.740295,304.91,15.08,2,2,468,41.817345,0.28,7.1634226,205.0,24.88,4.6951866,1410,59.023376,14,1390,21.0038,202.08,48.166138,737,3103,4,138.8,120.66,154.18,88.9,105,22.856789,10.309118
2,34.061897,2986,147.0,34.342113,3.5974538,4,2734,0,255.55763,31.058815,45.76873,False,41.3,88.0,50.0,2583,278,80.76,2,0.0,115.23,108.98,0,109.4,2,235,1153,379,251.9,300,60.347828,12.49,104.53,69.8917,185.21,30.19,23.848614,40.081013,3,1.0,35.55114,19,38.56,7,30.108301,82.8,79,107.83,433096,72.55393,52,33.18932,10.023573,46.654568,31.25954,242.65,60.57,2,0,215,53.34543,0.0,6.400138,217.13,22.22,18.858583,1368,62.541042,12,1388,25.14478,161.98,27.398968,266,3144,1,110.3,108.53,120.72,123.43,5,13.712275,36.18314
0,45.23943,3202,97.8,30.948378,0.5195715,4,3159,2,101.06483,16.471584,30.450216,False,74.72,125.6,100.0,3128,161,2.91,2,0.0,153.45,184.58,1,145.3,0,132,300,202,263.42,100,45.695652,1.78,65.88,80.77002,157.12,4.21,22.589685,10.53811,1,,31.638401,22,19.9,9,19.229982,77.39,102,56.43,277147,76.89075,0,44.79115,1.429299,54.1376,23.57045,276.71,160.74,2,0,241,45.8624,0.0,1.833095,279.88,6.28,50.046707,541,81.69532,3,1051,0.906034,185.47,39.105797,255,3356,2,99.4,80.75,31.04,108.39,0,25.367512,62.665085
0,24.640257,2201,114.3,43.196842,2.4514146,5,2198,15,103.505745,27.007244,31.751762,True,50.88,95.6,200.0,2179,159,6.6,1,7.4,182.11,236.16,0,88.7,0,103,187,72,275.87,0,54.52174,9.41,114.21,70.24697,147.18,3.99,25.681236,7.347745,0,2.0,19.223154,36,17.74,6,29.753036,98.58,72,103.67,431386,71.86735,12,47.441776,1.2702557,61.657898,33.33507,269.65,125.13,4,0,434,38.342102,0.49,1.9356016,272.76,7.43,34.76026,621,71.05716,2,1254,1.8334352,236.68,26.55703,262,2326,2,155.5,127.96,23.08,73.79,0,16.198149,75.18385
0,32.474026,2461,134.0,31.196177,1.0066164,5,2453,0,79.17107,21.123495,37.22429,False,67.33,102.9,0.0,2436,105,0.0,0,0.0,173.33,178.08,0,116.9,1,97,0,168,290.68,0,53.04348,3.91,143.78,62.98432,152.06,66.93,24.158794,5.705833,0,2.0,22.671335,40,21.09,14,37.01568,93.84,168,82.05,423453,74.834595,5,44.624374,20.205894,60.852665,32.70429,244.65,66.18,4,0,475,39.14734,0.0,2.0827432,298.29,8.09,18.384354,475,76.793755,0,1220,0.0,236.37,28.58492,226,2360,1,112.3,127.03,18.9,88.06,0,20.326653,53.761623
2,43.113506,2761,108.9,24.806932,1.5564002,5,2667,15,399.3555,46.430042,30.25168,False,50.88,162.4,100.0,2427,420,50.11,2,5.66,201.8,199.37,0,155.2,0,1096,1699,377,317.32,100,69.0,6.06,116.2,70.15616,125.35,40.36,16.945757,17.611204,1,,16.29896,59,35.61,23,29.843847,65.98,277,180.78,558638,81.49784,407,51.82997,11.442181,67.80614,31.871067,273.16,116.68,4,0,697,32.193855,0.38,11.698686,163.03,45.55,32.41291,2396,41.871277,21,1587,13.9202175,264.01,45.113613,224,2574,2,89.3,124.09,62.12,63.46,0,14.424631,56.521988
