demo/inflicted,positioning/percent_farthest_from_ball,positioning/avg_distance_to_ball_no_possession,positioning/time_most_forward,positioning/percent_closest_to_ball,movement/percent_high_air,core/shots_against,positioning/avg_distance_to_ball,movement/count_powerslide,boost/bcpm,movement/percent_boost_speed,positioning/percent_most_forward,core/mvp,boost/time_boost_25_50,positioning/time_most_back,core/shooting_percentage,positioning/avg_distance_to_ball_possession,boost/bpm,boost/time_full_boost,core/shots,movement/time_powerslide,positioning/time_defensive_third,boost/time_boost_0_25,demo/taken,positioning/time_farthest_from_ball,core/assists,boost/amount_used_while_supersonic,boost/amount_collected_big,boost/amount_stolen,movement/time_ground,boost/amount_stolen_big,movement/avg_speed_percentage,movement/time_high_air,positioning/time_infront_ball,positioning/percent_behind_ball,positioning/time_offensive_half,boost/time_boost_50_75,movement/percent_low_air,boost/percent_boost_75_100,boost/count_stolen_big,positioning/goals_against_while_last_defender,positioning/percent_offensive_third,boost/count_collected_small,boost/avg_amount,boost/count_stolen_small,positioning/percent_infront_ball,movement/time_low_air,boost/amount_stolen_small,movement/time_boost_speed,movement/total_distance,movement/percent_ground,boost/amount_overfill,positioning/percent_defensive_third,boost/percent_boost_50_75,positioning/percent_defensive_half,positioning/percent_neutral_third,positioning/time_behind_ball,boost/time_zero_boost,core/goals_against,core/saves,boost/amount_collected_small,positioning/percent_offensive_half,movement/avg_powerslide_duration,movement/percent_supersonic_speed,movement/time_slow_speed,movement/time_supersonic_speed,boost/percent_zero_boost,boost/amount_collected,movement/percent_slow_speed,boost/count_collected_big,movement/avg_speed,boost/percent_full_boost,positioning/time_defensive_half,positioning/percent_most_back,core/score,positioning/avg_distance_to_mates,core/goals,positioning/time_closest_to_ball,positioning/time_neutral_third,boost/time_boost_75_100,positioning/time_offensive_third,boost/amount_overfill_stolen,boost/percent_boost_25_50,boost/percent_boost_0_25
0,36.98912,2187,116.6,32.314026,0.8621646,3,2397,1,179.77065,28.169445,34.284035,False,60.71,127.0,0.0,2567,209,35.92,0,0.07,179.31,204.91,0,125.8,0,330,306,340,276.55,100,54.913044,3.11,124.2,65.56886,127.77,35.13,22.471725,8.167939,1,1.0,18.712574,60,28.64,20,34.431137,81.06,240,101.61,420064,76.666115,103,49.708916,10.726718,64.57819,31.57851,236.52,95.31,2,0,713,35.421806,0.07,4.20005,243.95,15.15,28.02411,1019,67.63051,4,1263,10.561599,232.94,37.341957,32,2568,0,109.9,113.91,26.75,67.5,1,18.537405,62.56794
0,31.990591,2810,83.8,35.19553,2.0102594,6,2506,14,149.77948,17.307638,24.63981,False,51.13,119.1,100.0,2175,116,94.86,1,4.57,159.69,62.53,0,108.8,0,363,551,344,267.15,259,52.95652,7.25,100.99,71.99778,145.39,122.75,23.915154,29.53082,3,2.0,28.149958,26,51.65,7,28.002218,86.25,85,62.42,405116,74.07459,153,44.279617,36.589363,59.686676,27.57043,259.66,12.19,4,0,298,40.313324,0.33,4.7137113,281.23,17.0,3.58424,849,77.97865,7,1218,27.891796,215.26,35.01911,198,2665,1,119.7,99.43,99.07,101.52,40,15.240849,18.638964
0,47.01558,3330,87.1,22.581594,0.6404569,6,3140,1,152.95502,21.834364,25.610115,False,60.46,152.1,100.0,2970,141,82.51,1,0.07,182.12,91.91,0,159.9,0,298,583,152,284.59,53,56.0,2.31,98.91,72.57756,120.61,53.39,20.455807,35.427586,1,,19.283022,26,54.26,9,27.42244,73.78,99,78.75,427932,78.90374,138,50.493515,16.75506,66.56039,30.223467,261.78,22.92,4,0,284,33.439613,0.07,3.7319436,268.46,13.46,6.7391944,867,74.43369,7,1288,24.260511,240.07,44.72214,190,2820,1,76.8,109.01,112.89,69.55,55,18.973797,28.84356
1,22.316965,2457,172.5,42.869743,1.1153655,6,2168,31,173.06674,25.766447,50.720375,False,45.27,71.2,0.0,1837,199,49.08,1,9.77,108.47,157.28,0,75.9,1,330,559,319,252.95,103,54.95652,4.02,154.53,57.125023,187.26,48.34,28.702625,23.183615,3,2.0,33.659798,35,34.91,18,42.87498,103.45,216,92.87,422703,70.182014,152,30.09461,14.800528,48.04395,36.245598,205.89,115.11,4,0,422,51.956055,0.32,5.71817,246.95,20.61,33.84593,981,68.51539,8,1264,14.431049,173.16,20.935017,166,2670,0,145.8,130.64,75.72,121.32,108,13.860568,48.155293
0,86.69805,3203,318.5,86.671745,1.663613,10,2696,14,381.9344,32.742153,83.778305,False,74.35,336.2,50.0,1828,355,45.21,4,7.83,237.1,177.96,1,329.6,0,980,2087,394,295.82,284,59.608696,6.81,108.12,73.587395,127.03,18.71,26.070599,27.924047,3,6.0,17.552645,29,37.18,10,26.412605,106.72,110,134.03,466882,72.265785,197,57.922504,4.975799,68.96787,24.524843,301.23,105.86,9,1,333,31.032124,0.56,11.725906,227.32,48.0,27.845436,2420,55.53194,23,1371,11.892048,282.32,88.43412,468,3686,2,329.5,100.39,105.0,71.85,0,19.772884,47.32727
1,51.804974,3330,57.1,52.742615,1.8046789,10,3092,0,68.917015,19.97772,44.616344,False,26.16,73.5,100.0,2740,153,7.51,1,0.0,87.79,44.23,1,66.3,0,24,63,12,102.4,0,55.695652,2.43,44.61,66.87212,27.32,0.0,22.146307,9.895033,0,2.0,10.523581,7,24.24,1,33.127876,29.82,12,26.9,128489,76.04902,36,65.19867,0.0,79.71187,24.277756,90.05,17.37,9,0,84,20.288132,0.0,4.723357,101.39,6.36,13.572433,147,75.29893,1,1281,5.8681045,107.34,57.430847,134,2792,1,67.5,32.69,7.73,14.17,0,33.486942,56.618023
0,10.8447485,2127,18.3,50.513702,3.6312056,10,1745,0,198.63013,23.205673,52.22602,False,0.0,10.8,0.0,1313,175,3.72,0,0.0,27.01,6.46,0,3.8,0,13,100,103,22.67,100,58.565216,1.28,8.46,75.99319,6.65,0.0,32.056736,67.60281,1,1.0,14.160044,2,52.48,1,24.00681,11.3,3,8.18,29192,64.31206,8,76.64585,0.0,81.13475,9.1940975,26.78,3.04,9,0,16,18.865248,0.0,5.985815,24.96,2.11,8.675798,116,70.80851,1,1347,10.616438,28.6,30.821917,2,2885,0,17.7,3.24,13.48,4.99,8,0.0,32.397194
2,33.932186,2496,231.0,52.713257,3.0061955,5,2278,58,303.96927,37.892044,60.762287,True,93.48,108.7,88.888885,2164,331,22.15,9,4.89,195.95,132.39,1,129.0,0,234,1539,426,247.48,262,65.0,12.47,130.3,68.58878,151.62,40.81,37.332756,26.724186,4,2.0,22.16624,35,47.34,14,31.411215,154.86,164,157.18,501029,59.66105,257,47.237354,11.2133875,63.448326,30.596403,284.52,51.91,3,0,387,36.551674,0.08,9.247607,219.27,38.36,13.654417,1926,52.860348,19,1495,5.8263407,263.19,28.59247,1178,3174,8,200.4,126.92,97.26,91.95,81,25.685553,36.376877
0,45.164005,2468,117.1,31.328089,2.350479,5,2981,0,98.482254,15.981813,30.802008,False,102.47,170.0,100.0,3303,16,1.68,1,0.0,251.64,0.0,0,171.7,0,0,121,158,328.69,26,48.086956,9.77,114.97,72.34037,113.21,119.68,18.57287,21.855213,1,1.0,13.879466,45,60.07,12,27.659626,77.2,132,66.43,366934,79.076645,139,60.54132,42.09934,72.7638,25.579214,300.69,0.0,3,1,503,27.236202,0.0,0.27666846,348.08,1.15,0.0,624,83.74152,3,1106,0.44190755,302.45,44.716835,231,2996,1,119.1,106.32,62.13,57.69,11,36.04545,0.0
0,46.032036,3028,116.9,27.487701,1.2558376,5,3137,1,108.74082,17.995935,30.749401,False,77.89,165.6,0.0,3201,66,67.54,0,0.0,241.87,51.39,0,175.0,0,37,440,118,311.6,54,53.826088,5.19,102.74,75.13974,95.52,43.15,23.345512,36.396168,1,,9.427024,25,54.86,6,24.860262,96.48,64,74.37,420639,75.39864,492,58.52449,15.916637,76.88678,32.048492,310.53,13.07,3,0,249,23.11322,0.0,0.7864298,335.64,3.25,3.4379356,689,81.217636,9,1238,17.765736,317.75,43.55946,43,2837,0,104.5,132.45,98.67,38.96,53,28.731098,18.956106
0,34.424244,3073,54.1,35.151516,1.0738072,1,2563,32,357.81818,44.31355,26.230303,True,59.72,85.4,42.857143,2303,323,26.7,7,2.83,63.37,38.88,0,71.0,1,58,820,266,132.67,74,64.608696,2.37,29.33,86.710464,128.54,35.24,38.815643,36.16331,1,,39.587673,37,56.58,16,13.289534,85.67,192,97.8,300950,60.110554,302,28.713184,16.808167,41.76068,31.699137,191.37,16.27,0,1,410,58.239315,0.09,8.405074,104.35,18.55,7.888485,1230,47.28138,12,1486,12.945455,92.17,41.40606,567,3297,3,72.5,69.96,75.82,87.37,0,28.484213,18.54431
1,13.818182,1816,97.4,40.92121,1.6449903,1,2172,0,189.96364,25.009062,47.224243,False,23.74,20.8,100.0,2276,188,20.01,1,0.0,43.07,137.0,0,28.5,1,204,375,468,163.68,275,56.869564,3.63,66.41,69.90528,155.2,8.78,24.180904,17.044287,3,,57.79671,23,19.97,16,30.094713,53.36,193,55.19,264663,74.1741,24,19.517832,4.29655,29.668736,22.685457,154.26,70.67,0,0,278,70.33126,0.0,5.4830523,153.39,12.1,34.264244,653,69.50788,4,1308,9.701818,65.47,10.084848,198,3300,1,84.4,50.06,34.83,127.54,24,11.617323,67.04184
2,50.133335,3710,51.2,22.254545,0.7250645,1,3571,2,301.0909,39.103638,24.824242,False,18.94,96.6,100.0,3564,308,39.61,1,0.7,77.3,61.65,0,103.4,0,132,754,284,167.28,132,60.739132,1.6,38.92,82.36281,110.85,32.17,23.469433,44.911816,2,,34.603706,25,63.06,14,17.637196,51.79,152,86.29,281878,75.8055,350,35.029682,15.716448,49.76662,30.36661,181.75,28.1,0,0,281,50.23338,0.35,5.78239,121.62,12.76,13.624243,1035,55.11397,11,1397,19.20485,109.82,46.836365,168,3542,1,45.9,67.01,91.93,76.36,68,9.253016,30.118715
0,41.357574,2692,88.4,46.157578,2.9599745,9,2455,3,248.72728,34.681114,42.860607,False,43.31,83.9,0.0,1894,230,58.03,0,0.83,166.14,60.12,0,85.3,0,122,668,44,125.51,0,57.391304,6.53,87.86,60.17406,34.2,25.4,40.147774,40.35648,0,3.0,7.479601,19,51.69,5,39.825935,88.57,44,76.51,264248,56.892254,136,75.31278,11.759259,84.49753,17.207615,132.75,21.53,5,0,187,15.50247,0.28,5.507457,131.95,12.15,10.438787,855,59.811436,8,1320,28.135757,186.41,40.678787,86,3180,0,95.2,37.96,87.17,16.5,0,20.050926,27.833334
0,36.363636,2501,111.3,53.575756,1.1671356,9,2253,0,190.83636,17.64923,53.963634,False,33.84,69.9,0.0,1802,149,36.73,1,0.0,171.1,41.24,1,75.0,0,35,521,0,156.07,0,49.782608,2.53,86.09,60.285095,32.06,40.19,26.834894,41.45462,0,2.0,6.7490883,12,58.02,0,39.71491,58.17,0,38.26,224463,71.99797,87,78.93158,20.41241,85.21013,14.319324,130.68,9.16,5,0,135,14.78987,0.0,1.7575423,174.71,3.81,4.441212,656,80.59323,6,1145,17.808485,184.71,33.890907,52,3214,0,110.5,31.04,81.62,14.63,0,17.187262,20.945704
0,58.69867,3795,16.6,10.694751,1.2861736,9,4016,5,72.49571,1.8810289,13.552127,False,17.51,81.7,0.0,4561,48,0.0,0,6.17,114.62,0.93,2,71.9,0,0,100,0,89.1,0,25.347826,1.6,20.76,83.3119,6.48,17.03,27.090033,14.46829,0,,0.0,4,41.64,0,16.688103,33.7,0,2.34,52179,71.623795,0,92.13826,41.065834,94.79099,7.8617363,103.64,6.0,5,0,48,5.209003,1.23,0.8601287,120.99,1.07,4.8983593,148,97.25885,1,583,0.0,117.92,66.69932,22,3585,0,13.1,9.78,6.0,0.0,0,42.223293,2.242585
1,28.106508,2556,117.4,55.281612,6.3757277,0,2132,15,313.77383,39.593616,32.16086,True,109.2,155.6,57.142857,2085,297,105.39,7,2.62,172.27,53.99,0,102.6,0,19,1599,725,205.17,576,65.26087,25.07,80.94,79.41557,170.53,66.65,41.446045,37.05773,7,,27.971619,29,56.74,13,20.584421,162.97,149,155.69,516011,52.178223,734,43.81008,18.252274,56.63242,28.2183,312.27,13.54,0,0,310,43.36758,0.17,10.6149235,195.79,41.74,3.7091825,1909,49.79147,24,1501,28.870808,222.69,42.62547,769,3318,4,201.8,110.96,135.32,109.99,127,29.9047,14.785299
1,24.408283,2289,163.8,27.558622,1.6781279,0,2539,24,242.93228,26.046906,44.871796,False,85.41,69.8,75.0,2574,253,21.73,4,10.71,108.66,178.86,0,89.1,0,275,965,666,306.75,396,52.52174,6.54,139.51,64.20342,214.94,32.41,19.611515,17.409943,5,,36.23791,46,45.18,24,35.796577,76.43,270,101.51,422388,78.71036,343,27.880842,9.0223255,44.847584,35.881252,250.22,51.04,0,0,513,55.152416,0.45,4.9291797,269.0,19.21,13.982029,1478,69.02392,13,1208,5.952772,174.78,19.121193,401,3201,3,100.6,139.84,62.54,141.23,112,23.776514,49.79121
0,56.980057,3619,85.6,18.162394,1.7087648,0,3868,3,161.40697,16.516779,23.449484,False,79.97,174.1,100.0,3941,127,79.4,1,0.38,180.79,56.7,0,208.0,1,161,603,36,315.14,0,49.0,6.65,94.91,75.6122,132.99,39.93,17.313768,46.384113,0,,20.898323,28,51.35,3,24.387798,67.38,36,64.28,386644,80.97747,320,46.45528,12.122776,65.82728,32.646404,294.26,39.24,0,0,379,34.17273,0.13,2.3819315,315.63,9.27,10.749507,982,81.10129,9,1127,21.751041,256.18,47.6934,184,3479,1,66.3,127.05,152.78,81.33,0,24.278948,17.214159
